model,text,reference,time,wer,cer,bleu_avg,rouge1_avg_f1,rougeL_avg_f1,levenshtein_avg
Wav2Vec2 XLSR Italian (Grosman),solo la marina militare italiana e la royal navy possiedono unità di questo tipo,solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,0.808452844619751,0.07142857142857142,0.024390243902439025,0.9193227152249185,1.0,1.0,2.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),solo la marina militàre italiane la royalnevi possiedono unità di questo tipo,solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,2.0459814071655273,0.42857142857142855,0.0975609756097561,0.2683544415402698,0.6666666666666666,0.6666666666666666,8.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",solo la marina militare italiane la royal nevi possiedono unità di questo tipo,solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,0.8357186317443848,0.2857142857142857,0.07317073170731707,0.39355951621009727,0.8148148148148148,0.8148148148148148,6.0
Whisper Tiny (OpenAI), la basilica della beata virgine maria è un importante centro di pellicre naggio della polonia.,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,0.43903684616088867,0.21428571428571427,0.053763440860215055,0.5303624596095554,0.8148148148148148,0.8148148148148148,6.0
Whisper Distilled IT (bofenghuang),la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,7.691281318664551,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo), la basilica della beata versione maria è un importante centro di pellicre naggio della polonia,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,0.4712951183319092,0.2857142857142857,0.07526881720430108,0.5038920485259633,0.8148148148148148,0.8148148148148148,8.0
Vosk STT (Small IT),la basilica del beata vergine maria e un'importante centro di pellegrinaggio della porta,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,0.41219472885131836,0.35714285714285715,0.0967741935483871,0.28863046226018724,0.8148148148148148,0.8148148148148148,9.0
Wav2Vec2 XLSR Italian (Grosman),la basilica della beata vergine maria è un importante centro di pelligrinaggio della polonia,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,0.9382216930389404,0.14285714285714285,0.021505376344086023,0.7744031410142033,0.9230769230769231,0.9230769230769231,2.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),la basilica della peata vergine maria è un importante centro di pellicarinaggio della polonia,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,2.7908108234405518,0.21428571428571427,0.053763440860215055,0.5445178846139404,0.8461538461538461,0.8461538461538461,5.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",la basilica della beata vergine e maria è un importante centrodi pellicrinaggio della polonia,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,1.1643273830413818,0.35714285714285715,0.06451612903225806,0.45723134461864345,0.7692307692307693,0.7692307692307693,6.0
Whisper Tiny (OpenAI), per vendetta ti mi decidrà diventare il bagno più forte della spiaggia.,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.4757063388824463,0.3333333333333333,0.12987012987012986,0.28646290158800986,0.6666666666666666,0.6666666666666666,11.0
Whisper Distilled IT (bofenghuang),"per vendetta, timmy desidera di diventare il bagnino più forte della spiaggia.",per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,9.12980318069458,0.08333333333333333,0.012987012987012988,0.8265168183793802,1.0,1.0,1.0
Faster Whisper Tiny (Turbo), per vendetta ti mi decidrà diventare il bagno più forte della spiaggia.,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.6040060520172119,0.3333333333333333,0.12987012987012986,0.28646290158800986,0.6666666666666666,0.6666666666666666,11.0
Vosk STT (Small IT),per vendetta timide mi desiderati diventare il bambino piu forte della spiace,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.36899590492248535,0.5,0.19480519480519481,0.06238986072117501,0.5,0.5,15.0
Wav2Vec2 XLSR Italian (Grosman),per vendetta timmy desidera di diventare il banino più forte della spiaggia,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.6971855163574219,0.16666666666666666,0.025974025974025976,0.6340466277046861,0.9166666666666666,0.9166666666666666,2.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),per vendetta timmide si tradi diventare il bagnino più forte della spiaggia,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,1.9688923358917236,0.3333333333333333,0.09090909090909091,0.46924700641055994,0.75,0.75,7.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",per vendetta timmi desidera di iventare il bagnino più forte della spiagga,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.7288074493408203,0.25,0.05194805194805195,0.4063798282013443,0.8333333333333334,0.8333333333333334,4.0
Whisper Tiny (OpenAI), la città è situata nelle snow mountains nella regioni del nuovo galles del sud.,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,0.4684121608734131,0.14285714285714285,0.025,0.5731224484094262,0.8461538461538461,0.8461538461538461,3.0
Whisper Distilled IT (bofenghuang),la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,9.170783281326294,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo), la città è situata nelle snow mountains nella regioni del nuovo galless del sud.,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,0.6265532970428467,0.21428571428571427,0.0375,0.37239098949398236,0.7692307692307693,0.7692307692307693,4.0
Vosk STT (Small IT),la città e se tu yatta nelle noi ma nella regioni del nuovo galles del sud,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,0.597848653793335,0.5714285714285714,0.225,0.195647514979229,0.6206896551724138,0.6206896551724138,18.0
Wav2Vec2 XLSR Italian (Grosman),la città è situata nelle snoy mouns nella regione del nuovo gales del sud,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,1.598860740661621,0.2857142857142857,0.0875,0.45723134461864345,0.7692307692307693,0.7692307692307693,7.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),la città è si tuata nellesnoimans nella regioni del nuovo gales dal sud,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,4.263046503067017,0.5714285714285714,0.175,0.09370905052462922,0.48000000000000004,0.48000000000000004,14.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",la citta è situata nelle snoy mountains nella regione del nuovo gales del sud,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,1.6332921981811523,0.2857142857142857,0.05,0.3759663529467017,0.7692307692307693,0.7692307692307693,4.0
Whisper Tiny (OpenAI)," le immersioni ricreative, nascono dall'us norkeling e dalla pisca subacqua",le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,0.4895157814025879,0.5,0.0945945945945946,0.06674094719041482,0.5714285714285713,0.5714285714285713,8.0
Whisper Distilled IT (bofenghuang),le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,10.164621114730835,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo)," le immersioni ricreative, nascono dall'us norkeling e dalla pisca subacqua.",le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,0.6205356121063232,0.5,0.08108108108108109,0.06674094719041482,0.5714285714285713,0.5714285714285713,7.0
Vosk STT (Small IT),immersioni ricreative nascono dal nord e dalla pesca subacquea,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,0.3804466724395752,0.4,0.17567567567567569,0.17861170664603615,0.7368421052631577,0.7368421052631577,13.0
Wav2Vec2 XLSR Italian (Grosman),le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,0.9156723022460938,0.1,0.013513513513513514,0.8801117367933934,1.0,1.0,1.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),le inversioni ricreative nascono dallo snorkeling e dalla pesca subacquea,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,2.9143550395965576,0.2,0.04054054054054054,0.6606328636027614,0.9,0.9,3.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",le inversioni recreative nascono dallo snorkeling e dalla pesca subaquia,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,1.0065455436706543,0.3,0.08108108108108109,0.537284965911771,0.7,0.7,6.0
Whisper Tiny (OpenAI), il signorricci di sequele euro si svalute ancora,il signor ricci disse che l'euro si svaluterà ancora.,0.3819999694824219,0.7777777777777778,0.20754716981132076,0.02915032279375143,0.5555555555555556,0.5555555555555556,12.0
Whisper Distilled IT (bofenghuang),il signor ricci disse che l'euro si svaluterà ancora.,il signor ricci disse che l'euro si svaluterà ancora.,9.181915044784546,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo), il signore ci disse che l'euro si svaluterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,0.4613149166107178,0.3333333333333333,0.09433962264150944,0.4671379777282001,0.9,0.9,6.0
Vosk STT (Small IT),il signor ricci disse che l'euro si valuterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,0.2680017948150635,0.2222222222222222,0.03773584905660377,0.7259795291154771,0.9,0.9,2.0
Wav2Vec2 XLSR Italian (Grosman),il signor ricci disse che leuro si svaluterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,0.6428735256195068,0.2222222222222222,0.03773584905660377,0.5133450480401704,0.8421052631578948,0.8421052631578948,2.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),il signorricci disse che leuro si svaluterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,1.7822272777557373,0.4444444444444444,0.05660377358490566,0.07751502105431508,0.6666666666666665,0.6666666666666665,3.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",il signoricci disse che leuro si svaluterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,0.8939685821533203,0.4444444444444444,0.07547169811320754,0.07751502105431508,0.6666666666666665,0.6666666666666665,4.0
Whisper Tiny (OpenAI)," la era sorvolalisora, obligando così il giocatore a proseguire la sua ventura.","l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",0.5416312217712402,0.4166666666666667,0.11904761904761904,0.5156626918239822,0.5384615384615384,0.5384615384615384,11.0
Whisper Distilled IT (bofenghuang),"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.","l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",10.39429783821106,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo)," la ero sorvolalisora, obligando così il giocatore a proseguire la sua ventura.","l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",0.6124804019927979,0.4166666666666667,0.10714285714285714,0.5156626918239822,0.5384615384615384,0.5384615384615384,10.0
Vosk STT (Small IT),l'aereo sorvola l'isola obbligando così il giocatore a proseguire la sua avventura,"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",0.40015625953674316,0.16666666666666666,0.023809523809523808,0.670422683816333,1.0,1.0,2.0
Wav2Vec2 XLSR Italian (Grosman),l'aereo sorvò lallisola obbligando così il giocatore a proseguire la sua avventura,"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",0.9729220867156982,0.25,0.07142857142857142,0.6315552371794037,0.8148148148148148,0.8148148148148148,6.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),laereo sorvò la lisola obbligando così il giocatore approseguire la sua avventura,"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",2.691171407699585,0.5833333333333334,0.08333333333333333,0.2521193618434983,0.5384615384615384,0.5384615384615384,7.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",laero sorvò la lisora obbligandosì il giocatore a proseguire la sua avventura,"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",0.9909670352935791,0.5,0.13095238095238096,0.4172261448611506,0.6153846153846153,0.6153846153846153,11.0
Whisper Tiny (OpenAI), la storia è narrata in prima persona da james farre.,la storia è narrata in prima persona da james farrell.,0.3628551959991455,0.1,0.037037037037037035,0.8801117367933934,0.8888888888888888,0.8888888888888888,3.0
Whisper Distilled IT (bofenghuang),la storia è narrata in prima persona da james farer.,la storia è narrata in prima persona da james farrell.,8.41320252418518,0.1,0.05555555555555555,0.8801117367933934,0.8888888888888888,0.8888888888888888,3.0
Faster Whisper Tiny (Turbo), la storia è narrata in prima persona da james farre.,la storia è narrata in prima persona da james farrell.,0.5132603645324707,0.1,0.037037037037037035,0.8801117367933934,0.8888888888888888,0.8888888888888888,3.0
Vosk STT (Small IT),la storia e narrata in prima persona da jeans forre,la storia è narrata in prima persona da james farrell.,0.32837915420532227,0.3,0.14814814814814814,0.4518010018049224,0.7368421052631577,0.7368421052631577,8.0
Wav2Vec2 XLSR Italian (Grosman),la storia è narrata in prima persona da james farrer,la storia è narrata in prima persona da james farrell.,0.5602655410766602,0.1,0.05555555555555555,0.8801117367933934,0.8888888888888888,0.8888888888888888,3.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),la storia è narrata in prima persona da jimes farrer,la storia è narrata in prima persona da james farrell.,1.3815538883209229,0.2,0.07407407407407407,0.7598356856515925,0.7777777777777778,0.7777777777777778,4.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",la store è nardata in prima persona da james farrer,la storia è narrata in prima persona da james farrell.,0.5949201583862305,0.3,0.1111111111111111,0.42728700639623407,0.6666666666666666,0.6666666666666666,6.0
Whisper Tiny (OpenAI), e poi il dietro le quintei di pinocchio è i pui coliertici,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",0.4803023338317871,0.4166666666666667,0.18032786885245902,0.3448444257953326,0.6956521739130435,0.6956521739130435,12.0
Whisper Distilled IT (bofenghuang),e poi il dietro le quinte di pinocchio e i poo goliardici.,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",10.26465368270874,0.16666666666666666,0.04918032786885246,0.5859059370151705,0.9166666666666666,0.9166666666666666,3.0
Faster Whisper Tiny (Turbo), e poi il dietro le quintei di pinocchio è ipu goliardici.,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",0.4791839122772217,0.4166666666666667,0.13114754098360656,0.34846944887433073,0.7272727272727272,0.7272727272727272,9.0
Vosk STT (Small IT),e poi dietro le quinte di pinocchio e i con li artici,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",0.6238369941711426,0.4166666666666667,0.21311475409836064,0.28646290158800986,0.75,0.75,13.0
Wav2Vec2 XLSR Italian (Grosman),e poi il dietro le quintei di pianokio e i puo colyardichi,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",1.5343477725982666,0.3333333333333333,0.21311475409836064,0.37700638045494705,0.6666666666666666,0.6666666666666666,13.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),è poi il dietro le quintei di pinoccyo è ipu co gli artici,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",3.476891279220581,0.6666666666666666,0.26229508196721313,0.2044800736021839,0.43478260869565216,0.43478260869565216,16.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",e poi il dietro le quinte di penokio e ipu goliardici,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",1.6096413135528564,0.3333333333333333,0.18032786885245902,0.5387722220470361,0.7826086956521738,0.7826086956521738,11.0
Whisper Tiny (OpenAI)," dopo trissa giorni consecutive nella massima di visione, però, la squadra le trocesse.","dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",0.5105912685394287,0.5454545454545454,0.0963855421686747,0.13440569963077395,0.5833333333333334,0.5833333333333334,9.0
Whisper Distilled IT (bofenghuang),"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.","dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",9.1582510471344,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo)," dopo trissa giorni consecutive nella massima di visione, però, la squadra è trocesse.","dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",0.7701330184936523,0.5454545454545454,0.0963855421686747,0.13440569963077395,0.6086956521739131,0.6086956521739131,9.0
Vosk STT (Small IT),dopo potrei stagioni consecutive nella massima divisione però la squadre retrocessa,"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",0.6804506778717041,0.45454545454545453,0.0963855421686747,0.2596535889340338,0.7272727272727273,0.7272727272727273,8.0
Wav2Vec2 XLSR Italian (Grosman),dopo tre stagioni consecutive nella massima divisione però la squadra retrocesse,"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",1.114428997039795,0.2727272727272727,0.03614457831325301,0.5193071778680676,1.0,1.0,3.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),dopotre stagioni consecutive nella massima divisione però la squadra retrocesse,"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",2.686969757080078,0.45454545454545453,0.04819277108433735,0.2826657746622342,0.8571428571428572,0.8571428571428572,4.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",dopo tre stagioni consegutive nella massima divisione però la squadra retrocesse,"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",1.010746717453003,0.36363636363636365,0.04819277108433735,0.13712233890675465,0.9090909090909091,0.9090909090909091,4.0
Whisper Tiny (OpenAI), conta numerose presenze con la nazionale vulgarà.,conta numerose presenze con la nazionale bulgara.,0.42063093185424805,0.14285714285714285,0.04081632653061224,0.8091067115702212,0.8571428571428571,0.8571428571428571,3.0
Whisper Distilled IT (bofenghuang),conta numerose presenze con la nazionale bulgara.,conta numerose presenze con la nazionale bulgara.,9.257231712341309,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo), conta numerose presenze con la nazionale vulgarà.,conta numerose presenze con la nazionale bulgara.,0.48076415061950684,0.14285714285714285,0.04081632653061224,0.8091067115702212,0.8571428571428571,0.8571428571428571,3.0
Vosk STT (Small IT),conta numerose presenze con nazionale bulgara,conta numerose presenze con la nazionale bulgara.,0.3031759262084961,0.2857142857142857,0.08163265306122448,0.4548019047027907,0.923076923076923,0.923076923076923,4.0
Wav2Vec2 XLSR Italian (Grosman),conta numerose presenze con la nazionale bulgara,conta numerose presenze con la nazionale bulgara.,0.7401728630065918,0.14285714285714285,0.02040816326530612,0.8091067115702212,1.0,1.0,1.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),conta numerose presenze con la nazionale bulghara,conta numerose presenze con la nazionale bulgara.,2.088287830352783,0.14285714285714285,0.04081632653061224,0.8091067115702212,0.8571428571428571,0.8571428571428571,2.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",conta numerose presenze con la nazionale bulgara,conta numerose presenze con la nazionale bulgara.,1.0856471061706543,0.14285714285714285,0.02040816326530612,0.8091067115702212,1.0,1.0,1.0
Whisper Tiny (OpenAI), viene invocata in tutte le situazioni difficili che compromettono la serenità familiare.,viene invocata in tutte le situazioni difficili che compromettono la serenità familiare.,0.6114544868469238,0.0,0.0,1.0,1.0,1.0,1.0
