model,text,reference,time,wer,cer,bleu_avg,rouge1_avg_f1,rougeL_avg_f1,levenshtein_avg
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),sono presenti alcuni plastici riproducenti battaglie medievali tra lucchesi e modenesi risalenti al medioevo,sono presenti alcuni plastici riproducenti battaglie medioevali tra lucchesi e modenesi risalenti al medioevo.,2.558377504348755,0.14285714285714285,0.01818181818181818,0.6997522298221912,0.9285714285714286,0.9285714285714286,2.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",sono presenti alcuni plastici riproducenti battaglie medievali tra lucchesi e modenesi risalenti al mediolevo,sono presenti alcuni plastici riproducenti battaglie medioevali tra lucchesi e modenesi risalenti al medioevo.,1.0401091575622559,0.14285714285714285,0.02727272727272727,0.6997522298221912,0.8571428571428571,0.8571428571428571,3.0
Whisper Tiny (OpenAI)," lex bitor, assonato tutti gli strumenti nella canzone.","l'ex-""beatle"" ha suonato tutti gli strumenti nella canzone.",0.3142271041870117,0.375,0.1864406779661017,0.5169731539571706,0.5555555555555556,0.5555555555555556,12.0
Whisper Distilled IT (bofenghuang),l'ex beatle ha suonato tutti gli strumenti nella canzone.,"l'ex-""beatle"" ha suonato tutti gli strumenti nella canzone.",6.950072526931763,0.25,0.05084745762711865,0.7259795291154771,1.0,1.0,3.0
Faster Whisper Tiny (Turbo)," lex beetle, ad sonato tutti gli strumenti nella canzone.","l'ex-""beatle"" ha suonato tutti gli strumenti nella canzone.",0.48203277587890625,0.5,0.13559322033898305,0.44632361378533286,0.5263157894736842,0.5263157894736842,9.0
Vosk STT (Small IT),l'ex viktor ha suonato tutti gli strumenti nella canzone,"l'ex-""beatle"" ha suonato tutti gli strumenti nella canzone.",0.2866663932800293,0.375,0.15254237288135594,0.5873949094699213,0.9,0.9,9.0
Wav2Vec2 XLSR Italian (Grosman),l'ex biatle ha suonato tutti gli strumenti nella canzone,"l'ex-""beatle"" ha suonato tutti gli strumenti nella canzone.",0.5767364501953125,0.375,0.0847457627118644,0.5873949094699213,0.9,0.9,5.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),lexbeatl hassuonato tutti gli strumenti nella canzone,"l'ex-""beatle"" ha suonato tutti gli strumenti nella canzone.",1.8487548828125,0.5,0.11864406779661017,0.35640264633541835,0.588235294117647,0.588235294117647,7.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",lex beatle ha suonato tutti g i istrumenti nella canzone,"l'ex-""beatle"" ha suonato tutti gli strumenti nella canzone.",0.701399564743042,0.75,0.11864406779661017,0.1122444464861146,0.6,0.6,7.0
Whisper Tiny (OpenAI), hanno seguente tornano valente nella junta,"l'anno seguente, tornò nuovamente nello honka.",0.2902486324310303,1.0,0.2826086956521739,0.0,0.15384615384615383,0.15384615384615383,13.0
Whisper Distilled IT (bofenghuang),l'anno seguente tornò nuovamente nello honka.,"l'anno seguente, tornò nuovamente nello honka.",7.629824161529541,0.16666666666666666,0.021739130434782608,0.537284965911771,1.0,1.0,1.0
Faster Whisper Tiny (Turbo), ando seguente tornano valente in l'ohonca,"l'anno seguente, tornò nuovamente nello honka.",0.4602692127227783,1.0,0.32608695652173914,0.0,0.2857142857142857,0.14285714285714285,15.0
Vosk STT (Small IT),l'anno seguente torna nuovamente nell'ottanta,"l'anno seguente, tornò nuovamente nello honka.",0.29433703422546387,0.6666666666666666,0.17391304347826086,0.05231223689135342,0.5714285714285714,0.5714285714285714,8.0
Wav2Vec2 XLSR Italian (Grosman),l'anno seguente tornò nuovamente nello honka,"l'anno seguente, tornò nuovamente nello honka.",0.554114818572998,0.3333333333333333,0.043478260869565216,0.21711852081087685,1.0,1.0,2.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),anno seguente tornò a nuovamente nellohonca,"l'anno seguente, tornò nuovamente nello honka.",1.4935178756713867,0.8333333333333334,0.17391304347826086,0.048549177170732344,0.6153846153846153,0.6153846153846153,8.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",lanno seguente tornao nuovamente nello honca,"l'anno seguente, tornò nuovamente nello honka.",0.5990467071533203,0.6666666666666666,0.13043478260869565,0.08633400213704504,0.4615384615384615,0.4615384615384615,6.0
Whisper Tiny (OpenAI), solo la marina militare italiana e l'aro e al neve possiedono unità di questo tipo.,solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,0.4334380626678467,0.35714285714285715,0.0975609756097561,0.4920274515385508,0.7333333333333334,0.7333333333333334,9.0
Whisper Distilled IT (bofenghuang),solo la marina militare italiana e la royal navy possiedono unità di questo tipo.,solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,7.66173791885376,0.07142857142857142,0.012195121951219513,0.9193227152249185,1.0,1.0,1.0
Faster Whisper Tiny (Turbo)," solo la marina militare italiane, l'aro e al neve possiedono unità di questo tipo.",solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,0.5308794975280762,0.42857142857142855,0.13414634146341464,0.3661926362999429,0.689655172413793,0.689655172413793,12.0
Vosk STT (Small IT),sulla marina militare italiane la royal nevi possiedono unita di questo ti,solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,0.34294867515563965,0.5,0.14634146341463414,0.05488684910025907,0.5384615384615384,0.5384615384615384,12.0
Wav2Vec2 XLSR Italian (Grosman),solo la marina militare italiana e la royal navy possiedono unità di questo tipo,solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,0.775338888168335,0.07142857142857142,0.024390243902439025,0.9193227152249185,1.0,1.0,2.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),solo la marina militàre italiane la royalnevi possiedono unità di questo tipo,solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,2.0139734745025635,0.42857142857142855,0.0975609756097561,0.2683544415402698,0.6666666666666666,0.6666666666666666,8.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",solo la marina militare italiane la royal nevi possiedono unità di questo tipo,solo la marina militare italiana e la royal navy possiedono unità di questo tipo..,0.8308782577514648,0.2857142857142857,0.07317073170731707,0.39355951621009727,0.8148148148148148,0.8148148148148148,6.0
Whisper Tiny (OpenAI), la basilica della beata virgine maria è un importante centro di pellicre naggio della polonia.,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,0.40654850006103516,0.21428571428571427,0.053763440860215055,0.5303624596095554,0.8148148148148148,0.8148148148148148,6.0
Whisper Distilled IT (bofenghuang),la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,7.755719900131226,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo), la basilica della beata versione maria è un importante centro di pellicre naggio della polonia,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,0.5269627571105957,0.2857142857142857,0.07526881720430108,0.5038920485259633,0.8148148148148148,0.8148148148148148,8.0
Vosk STT (Small IT),la basilica del beata vergine maria e un'importante centro di pellegrinaggio della porta,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,0.372295618057251,0.35714285714285715,0.0967741935483871,0.28863046226018724,0.8148148148148148,0.8148148148148148,9.0
Wav2Vec2 XLSR Italian (Grosman),la basilica della beata vergine maria è un importante centro di pelligrinaggio della polonia,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,0.8693432807922363,0.14285714285714285,0.021505376344086023,0.7744031410142033,0.9230769230769231,0.9230769230769231,2.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),la basilica della peata vergine maria è un importante centro di pellicarinaggio della polonia,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,2.2827181816101074,0.21428571428571427,0.053763440860215055,0.5445178846139404,0.8461538461538461,0.8461538461538461,5.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",la basilica della beata vergine e maria è un importante centrodi pellicrinaggio della polonia,la basilica della beata vergine maria è un importante centro di pellegrinaggio della polonia.,0.9292821884155273,0.35714285714285715,0.06451612903225806,0.45723134461864345,0.7692307692307693,0.7692307692307693,6.0
Whisper Tiny (OpenAI), per vendetta ti mi decidrà diventare il bagno più forte della spiaggia.,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.378631591796875,0.3333333333333333,0.12987012987012986,0.28646290158800986,0.6666666666666666,0.6666666666666666,11.0
Whisper Distilled IT (bofenghuang),"per vendetta, timmy desidera di diventare il bagnino più forte della spiaggia.",per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,7.772943735122681,0.08333333333333333,0.012987012987012988,0.8265168183793802,1.0,1.0,1.0
Faster Whisper Tiny (Turbo), per vendetta ti mi decidrà diventare il bagno più forte della spiaggia.,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.5279784202575684,0.3333333333333333,0.12987012987012986,0.28646290158800986,0.6666666666666666,0.6666666666666666,11.0
Vosk STT (Small IT),per vendetta timide mi desiderati diventare il bambino piu forte della spiace,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.281688928604126,0.5,0.19480519480519481,0.06238986072117501,0.5,0.5,15.0
Wav2Vec2 XLSR Italian (Grosman),per vendetta timmy desidera di diventare il banino più forte della spiaggia,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.6095049381256104,0.16666666666666666,0.025974025974025976,0.6340466277046861,0.9166666666666666,0.9166666666666666,2.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),per vendetta timmide si tradi diventare il bagnino più forte della spiaggia,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,1.5967140197753906,0.3333333333333333,0.09090909090909091,0.46924700641055994,0.75,0.75,7.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",per vendetta timmi desidera di iventare il bagnino più forte della spiagga,per vendetta timmy desidera di diventare il bagnino più forte della spiaggia.,0.6574292182922363,0.25,0.05194805194805195,0.4063798282013443,0.8333333333333334,0.8333333333333334,4.0
Whisper Tiny (OpenAI), la città è situata nelle snow mountains nella regioni del nuovo galles del sud.,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,0.44730687141418457,0.14285714285714285,0.025,0.5731224484094262,0.8461538461538461,0.8461538461538461,3.0
Whisper Distilled IT (bofenghuang),la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,18.24843978881836,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo), la città è situata nelle snow mountains nella regioni del nuovo galless del sud.,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,0.9912023544311523,0.21428571428571427,0.0375,0.37239098949398236,0.7692307692307693,0.7692307692307693,4.0
Vosk STT (Small IT),la città e se tu yatta nelle noi ma nella regioni del nuovo galles del sud,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,0.9113736152648926,0.5714285714285714,0.225,0.195647514979229,0.6206896551724138,0.6206896551724138,18.0
Wav2Vec2 XLSR Italian (Grosman),la città è situata nelle snoy mouns nella regione del nuovo gales del sud,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,3.7998061180114746,0.2857142857142857,0.0875,0.45723134461864345,0.7692307692307693,0.7692307692307693,7.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),la città è si tuata nellesnoimans nella regioni del nuovo gales dal sud,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,8.629606008529663,0.5714285714285714,0.175,0.09370905052462922,0.48000000000000004,0.48000000000000004,14.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",la citta è situata nelle snoy mountains nella regione del nuovo gales del sud,la città è situata nelle snowy mountains nella regione del nuovo galles del sud.,3.541836738586426,0.2857142857142857,0.05,0.3759663529467017,0.7692307692307693,0.7692307692307693,4.0
Whisper Tiny (OpenAI)," le immersioni ricreative, nascono dall'us norkeling e dalla pisca subacqua",le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,0.7661082744598389,0.5,0.0945945945945946,0.06674094719041482,0.5714285714285713,0.5714285714285713,8.0
Whisper Distilled IT (bofenghuang),le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,14.533791780471802,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo)," le immersioni ricreative, nascono dall'us norkeling e dalla pisca subacqua.",le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,0.7584598064422607,0.5,0.08108108108108109,0.06674094719041482,0.5714285714285713,0.5714285714285713,7.0
Vosk STT (Small IT),immersioni ricreative nascono dal nord e dalla pesca subacquea,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,0.4264824390411377,0.4,0.17567567567567569,0.17861170664603615,0.7368421052631577,0.7368421052631577,13.0
Wav2Vec2 XLSR Italian (Grosman),le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,1.6021065711975098,0.1,0.013513513513513514,0.8801117367933934,1.0,1.0,1.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),le inversioni ricreative nascono dallo snorkeling e dalla pesca subacquea,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,3.0460124015808105,0.2,0.04054054054054054,0.6606328636027614,0.9,0.9,3.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",le inversioni recreative nascono dallo snorkeling e dalla pesca subaquia,le immersioni ricreative nascono dallo snorkeling e dalla pesca subacquea.,1.2535881996154785,0.3,0.08108108108108109,0.537284965911771,0.7,0.7,6.0
Whisper Tiny (OpenAI), il signorricci di sequele euro si svalute ancora,il signor ricci disse che l'euro si svaluterà ancora.,0.4378678798675537,0.7777777777777778,0.20754716981132076,0.02915032279375143,0.5555555555555556,0.5555555555555556,12.0
Whisper Distilled IT (bofenghuang),il signor ricci disse che l'euro si svaluterà ancora.,il signor ricci disse che l'euro si svaluterà ancora.,11.59553050994873,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo), il signore ci disse che l'euro si svaluterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,0.5742483139038086,0.3333333333333333,0.09433962264150944,0.4671379777282001,0.9,0.9,6.0
Vosk STT (Small IT),il signor ricci disse che l'euro si valuterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,0.2966322898864746,0.2222222222222222,0.03773584905660377,0.7259795291154771,0.9,0.9,2.0
Wav2Vec2 XLSR Italian (Grosman),il signor ricci disse che leuro si svaluterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,0.8506631851196289,0.2222222222222222,0.03773584905660377,0.5133450480401704,0.8421052631578948,0.8421052631578948,2.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),il signorricci disse che leuro si svaluterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,2.5599422454833984,0.4444444444444444,0.05660377358490566,0.07751502105431508,0.6666666666666665,0.6666666666666665,3.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",il signoricci disse che leuro si svaluterà ancora,il signor ricci disse che l'euro si svaluterà ancora.,1.0309321880340576,0.4444444444444444,0.07547169811320754,0.07751502105431508,0.6666666666666665,0.6666666666666665,4.0
Whisper Tiny (OpenAI)," la era sorvolalisora, obligando così il giocatore a proseguire la sua ventura.","l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",0.5347557067871094,0.4166666666666667,0.11904761904761904,0.5156626918239822,0.5384615384615384,0.5384615384615384,11.0
Whisper Distilled IT (bofenghuang),"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.","l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",12.603940725326538,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo)," la ero sorvolalisora, obligando così il giocatore a proseguire la sua ventura.","l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",0.6558568477630615,0.4166666666666667,0.10714285714285714,0.5156626918239822,0.5384615384615384,0.5384615384615384,10.0
Vosk STT (Small IT),l'aereo sorvola l'isola obbligando così il giocatore a proseguire la sua avventura,"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",0.4136347770690918,0.16666666666666666,0.023809523809523808,0.670422683816333,1.0,1.0,2.0
Wav2Vec2 XLSR Italian (Grosman),l'aereo sorvò lallisola obbligando così il giocatore a proseguire la sua avventura,"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",1.5575807094573975,0.25,0.07142857142857142,0.6315552371794037,0.8148148148148148,0.8148148148148148,6.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),laereo sorvò la lisola obbligando così il giocatore approseguire la sua avventura,"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",4.133270502090454,0.5833333333333334,0.08333333333333333,0.2521193618434983,0.5384615384615384,0.5384615384615384,7.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",laero sorvò la lisora obbligandosì il giocatore a proseguire la sua avventura,"l'aereo sorvola l'isola, obbligando così il giocatore a proseguire la sua avventura.",1.2778356075286865,0.5,0.13095238095238096,0.4172261448611506,0.6153846153846153,0.6153846153846153,11.0
Whisper Tiny (OpenAI), la storia è narrata in prima persona da james farre.,la storia è narrata in prima persona da james farrell.,0.338057279586792,0.1,0.037037037037037035,0.8801117367933934,0.8888888888888888,0.8888888888888888,3.0
Whisper Distilled IT (bofenghuang),la storia è narrata in prima persona da james farer.,la storia è narrata in prima persona da james farrell.,8.100329160690308,0.1,0.05555555555555555,0.8801117367933934,0.8888888888888888,0.8888888888888888,3.0
Faster Whisper Tiny (Turbo), la storia è narrata in prima persona da james farre.,la storia è narrata in prima persona da james farrell.,0.470797061920166,0.1,0.037037037037037035,0.8801117367933934,0.8888888888888888,0.8888888888888888,3.0
Vosk STT (Small IT),la storia e narrata in prima persona da jeans forre,la storia è narrata in prima persona da james farrell.,0.27822399139404297,0.3,0.14814814814814814,0.4518010018049224,0.7368421052631577,0.7368421052631577,8.0
Wav2Vec2 XLSR Italian (Grosman),la storia è narrata in prima persona da james farrer,la storia è narrata in prima persona da james farrell.,0.5413322448730469,0.1,0.05555555555555555,0.8801117367933934,0.8888888888888888,0.8888888888888888,3.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),la storia è narrata in prima persona da jimes farrer,la storia è narrata in prima persona da james farrell.,1.3650128841400146,0.2,0.07407407407407407,0.7598356856515925,0.7777777777777778,0.7777777777777778,4.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",la store è nardata in prima persona da james farrer,la storia è narrata in prima persona da james farrell.,0.8214328289031982,0.3,0.1111111111111111,0.42728700639623407,0.6666666666666666,0.6666666666666666,6.0
Whisper Tiny (OpenAI), e poi il dietro le quintei di pinocchio è i pui coliertici,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",0.5294027328491211,0.4166666666666667,0.18032786885245902,0.3448444257953326,0.6956521739130435,0.6956521739130435,12.0
Whisper Distilled IT (bofenghuang),e poi il dietro le quinte di pinocchio e i poo goliardici.,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",12.119948863983154,0.16666666666666666,0.04918032786885246,0.5859059370151705,0.9166666666666666,0.9166666666666666,3.0
Faster Whisper Tiny (Turbo), e poi il dietro le quintei di pinocchio è ipu goliardici.,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",0.7270219326019287,0.4166666666666667,0.13114754098360656,0.34846944887433073,0.7272727272727272,0.7272727272727272,9.0
Vosk STT (Small IT),e poi dietro le quinte di pinocchio e i con li artici,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",0.6578738689422607,0.4166666666666667,0.21311475409836064,0.28646290158800986,0.75,0.75,13.0
Wav2Vec2 XLSR Italian (Grosman),e poi il dietro le quintei di pianokio e i puo colyardichi,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",1.981551170349121,0.3333333333333333,0.21311475409836064,0.37700638045494705,0.6666666666666666,0.6666666666666666,13.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),è poi il dietro le quintei di pinoccyo è ipu co gli artici,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",3.7485766410827637,0.6666666666666666,0.26229508196721313,0.2044800736021839,0.43478260869565216,0.43478260869565216,16.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",e poi il dietro le quinte di penokio e ipu goliardici,"e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",1.523137092590332,0.3333333333333333,0.18032786885245902,0.5387722220470361,0.7826086956521738,0.7826086956521738,11.0
Whisper Tiny (OpenAI)," dopo trissa giorni consecutive nella massima di visione, però, la squadra le trocesse.","dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",0.5164451599121094,0.5454545454545454,0.0963855421686747,0.13440569963077395,0.5833333333333334,0.5833333333333334,9.0
Whisper Distilled IT (bofenghuang),"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.","dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",9.329430103302002,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo)," dopo trissa giorni consecutive nella massima di visione, però, la squadra è trocesse.","dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",0.8066270351409912,0.5454545454545454,0.0963855421686747,0.13440569963077395,0.6086956521739131,0.6086956521739131,9.0
Vosk STT (Small IT),dopo potrei stagioni consecutive nella massima divisione però la squadre retrocessa,"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",0.6513206958770752,0.45454545454545453,0.0963855421686747,0.2596535889340338,0.7272727272727273,0.7272727272727273,8.0
Wav2Vec2 XLSR Italian (Grosman),dopo tre stagioni consecutive nella massima divisione però la squadra retrocesse,"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",1.0763847827911377,0.2727272727272727,0.03614457831325301,0.5193071778680676,1.0,1.0,3.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),dopotre stagioni consecutive nella massima divisione però la squadra retrocesse,"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",2.435804843902588,0.45454545454545453,0.04819277108433735,0.2826657746622342,0.8571428571428572,0.8571428571428572,4.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",dopo tre stagioni consegutive nella massima divisione però la squadra retrocesse,"dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",0.9806766510009766,0.36363636363636365,0.04819277108433735,0.13712233890675465,0.9090909090909091,0.9090909090909091,4.0
Whisper Tiny (OpenAI), conta numerose presenze con la nazionale vulgarà.,conta numerose presenze con la nazionale bulgara.,0.3816366195678711,0.14285714285714285,0.04081632653061224,0.8091067115702212,0.8571428571428571,0.8571428571428571,3.0
Whisper Distilled IT (bofenghuang),conta numerose presenze con la nazionale bulgara.,conta numerose presenze con la nazionale bulgara.,8.45162582397461,0.0,0.0,1.0,1.0,1.0,0.0
Faster Whisper Tiny (Turbo), conta numerose presenze con la nazionale vulgarà.,conta numerose presenze con la nazionale bulgara.,0.5177967548370361,0.14285714285714285,0.04081632653061224,0.8091067115702212,0.8571428571428571,0.8571428571428571,3.0
Vosk STT (Small IT),conta numerose presenze con nazionale bulgara,conta numerose presenze con la nazionale bulgara.,0.3178684711456299,0.2857142857142857,0.08163265306122448,0.4548019047027907,0.923076923076923,0.923076923076923,4.0
Wav2Vec2 XLSR Italian (Grosman),conta numerose presenze con la nazionale bulgara,conta numerose presenze con la nazionale bulgara.,0.8600680828094482,0.14285714285714285,0.02040816326530612,0.8091067115702212,1.0,1.0,1.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),conta numerose presenze con la nazionale bulghara,conta numerose presenze con la nazionale bulgara.,2.3195717334747314,0.14285714285714285,0.04081632653061224,0.8091067115702212,0.8571428571428571,0.8571428571428571,2.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",conta numerose presenze con la nazionale bulgara,conta numerose presenze con la nazionale bulgara.,0.9143640995025635,0.14285714285714285,0.02040816326530612,0.8091067115702212,1.0,1.0,1.0
Whisper Tiny (OpenAI), viene invocata in tutte le situazioni difficili che compromettono la serenità familiare.,viene invocata in tutte le situazioni difficili che compromettono la serenità familiare.,0.5262110233306885,0.0,0.0,1.0,1.0,1.0,1.0
