model,text,reference,time,cost,wer,cer,bleu_avg,rouge1_avg_f1,rougeL_avg_f1,levenshtein_avg
gemini-1.5-flash,"Durante il pattugliamento in zona Via del Corso 12, Roma, l'agente Sara Bellini ha rilevato una violazione dell'articolo 158, comma 2. L'auto coinvolta è una Renault Clio targata XY 9987 ZT, alle ore 16:38 del 22 marzo 2025.
","Durante il pattugliamento in zona via del Corso 12, Roma, l'agente Sara Bellini ha rilevato una violazione del articolo 158, comma 2. L'auto coinvolta è una Renault Clio targata XY987ZT, alle ore 16:38 del 22/03/2025.",18.168979591836734,0.00023002775510204082,0.2571428571428571,0.059907834101382486,0.6461873929207442,0.9,0.9,14.0
gemini-1.5-flash,"Durante il pattugliamento in zona Via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione dell'articolo 7, comma 15. L'auto coinvolta è una Mercedes Classe A targata XY 987 ZT, alle ore 6:56 del 13 marzo 2025.
","Durante il pattugliamento in zona via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una Mercedes Classe A targata XY987ZT, alle ore 06:56 del 13/03/2025.",22.686303854875284,0.0002842356462585034,0.2857142857142857,0.0593607305936073,0.6045511793385521,0.875,0.875,14.0
gemini-1.5-flash,"Sono l'agente Marco Gentili, alle ore 2:17 del 18 marzo 2025. Ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo. Veicolo BMW serie 1, targa ZZ 456 QP.
","Sono l'agente Marco Gentili. Alle ore 02:17 del 18/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo. Veicolo: BMW Serie 1, targa ZA456QP.",15.916009070294784,0.0002014921088435374,0.41379310344827586,0.09289617486338798,0.4429311594881768,0.8857142857142858,0.8857142857142858,18.0
gemini-1.5-flash,"Sono l'agente Mario Rossi, alle ore 3:43 del 9 marzo 2025. Ho rilevato un'infrazione per doppia fila in via Roma 77, Palermo. Veicolo: Mercedes Classe A, targa CD 4056 F.
","Sono l'agente Mario Rossi. Alle ore 03:43 del 09/03/2025, ho rilevato un'infrazione per doppia fila in via Roma 77, Palermo. Veicolo: Mercedes Classe A, targa CD456EF.",18.01265306122449,0.0002257518367346939,0.38461538461538464,0.09580838323353294,0.5346930670550585,0.84375,0.84375,17.0
gemini-1.5-flash,"Agente Mario Rossi in servizio. Segnalazione di divieto di sosta alle 23:48 del 5 marzo 2025. In via Roma 77, Palermo. Auto coinvolta, Fiat Panda, targa FG 234 LM.
","Agente Mario Rossi in servizio. Segnalazione di divieto di sosta alle 23:48 del 05/03/2025, in via Roma 77, Palermo. Auto coinvolta: Fiat Panda, targa FG234LM.",14.871020408163265,0.00018775224489795916,0.32,0.08176100628930817,0.5877840417863172,0.8620689655172413,0.8620689655172413,14.0
gemini-1.5-flash,"Sono l'agente Silvia Neri, alle ore 00:13 del 24 marzo 2025. Ho rilevato un'infrazione per doppia fila in via Napoli 5. Napoli, veicolo Fiat Panda, targa TR 98 YU.
","Sono l'agente Silvia Neri. Alle ore 00:13 del 24/03/2025, ho rilevato un'infrazione per doppia fila in via Napoli 5, Napoli. Veicolo: Fiat Panda, targa TR098YU.",15.145986394557823,0.0001910518367346939,0.48,0.10625,0.3634359728549335,0.9032258064516129,0.9032258064516129,18.0
gemini-1.5-flash,"Verbale di infrazione redatto dall'agente Sara Bellini. Data: 17 marzo 2025. Ora: mezzanotte e un quarto. Infrazione: doppia fila. Luogo: Piazza Venezia, Roma. Veicolo: Fiat Panda. Targa: XY 987 ZT.
","Verbale di infrazione redatto dall'agente Sara Bellini. Data: 17/03/2025, ora: 00:15. Infrazione: doppia fila. Luogo: piazza Venezia, Roma. Veicolo: Fiat Panda, targa XY987ZT.",19.65700680272109,0.0002454840816326531,0.6086956521739131,0.21142857142857144,0.38572703745639325,0.7931034482758621,0.7931034482758621,38.0
gemini-1.5-flash,"30 marzo 2025, ore 13:08. Veicolo Volkswagen Golf, targa KL 321 Meganewton, in sosta davanti a passo carrabile presso via Etnea 45, Catania. Rilevato da agente Carlo Bruni.
","30/03/2025, ore 13:08: veicolo Volkswagen Golf, targa KL321MN, in sosta davanti a passo carrabile presso via Etnea 45, Catania. Rilevato da agente Carlo Bruni.",18.07201814058957,0.00022586421768707482,0.3333333333333333,0.12578616352201258,0.6060655437708256,0.8928571428571429,0.8928571428571429,21.0
gemini-1.5-flash,"Agente Anna Bianchi in servizio. Segnalazione di doppia fila alle 5:24 del 10 marzo 2025. In Piazza Venezia, Roma. Auto coinvolta Fiat Panda, targa XY 987 ZT.
","Agente Anna Bianchi in servizio. Segnalazione di doppia fila alle 05:24 del 10/03/2025, in piazza Venezia, Roma. Auto coinvolta: Fiat Panda, targa XY987ZT.",16.968027210884355,0.00021231632653061222,0.43478260869565216,0.09032258064516129,0.43777452733697847,0.8518518518518519,0.8518518518518519,15.0
gemini-1.5-flash,"Verbale di infrazione redatto dall'agente Luca Verdi. Data: 29 marzo 2025. Ora: 20:08 minuti. Infrazione: accesso vietato. Luogo: Via Etnea 45, Catania. Veicolo: Mercedes Classe A, targa ZZ 4456 QP.
","Verbale di infrazione redatto dall'agente Luca Verdi. Data: 29/03/2025, ora: 20:08. Infrazione: accesso vietato. Luogo: via Etnea 45, Catania. Veicolo: Mercedes Classe A, targa ZA456QP.",20.18798185941043,0.00025185578231292515,0.4,0.11351351351351352,0.5311774716848523,0.8852459016393444,0.8852459016393444,22.0
gemini-1.5-flash,"Durante il pattugliamento in zona Corso Buenos Aires 98, Milano, l'agente Giulia Costa ha rilevato una violazione dell'articolo 7, 15. L'auto coinvolta è una BMW serie 1 targata XY 9987 ZT, alle ore 9:15 del 12 marzo 2025.
","Durante il pattugliamento in zona corso Buenos Aires 98, Milano, l'agente Giulia Costa ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una BMW Serie 1 targata XY987ZT, alle ore 09:15 del 12/03/2025.",18.61002267573696,0.00023532027210884353,0.3333333333333333,0.0945945945945946,0.5125912622298336,0.8641975308641976,0.8641975308641976,22.0
gemini-1.5-flash,"Il giorno 30 marzo 2025, alle ore 13:48 è stata segnalata un'infrazione per doppia fila in via Napoli 5, Napoli. Veicolo coinvolto: Opel Corsa, targa FG 234 LM. Agente: Mario Rossi.
","Il giorno 30/03/2025, alle ore 13:48, è stata segnalata un’infrazione per doppia fila in via Napoli 5, Napoli. Veicolo coinvolto: Opel Corsa, targa FG234LM. Agente: Mario Rossi.",18.030022675736962,0.00022626027210884353,0.2962962962962963,0.062146892655367235,0.51668538699127,0.9032258064516129,0.9032258064516129,12.0
gemini-1.5-flash,"19 marzo 2025, ore 9:54, veicolo Mercedes Classe A, targa XY 9987 ZT, in doppia fila presso via Milano 24, Torino, rilevato da agente Luca Verdi.
","19/03/2025, ore 09:54: veicolo Mercedes Classe A, targa XY987ZT, in doppia fila presso via Milano 24, Torino. Rilevato da agente Luca Verdi.",16.82403628117914,0.00021028843537414967,0.4090909090909091,0.1,0.4556794776992747,0.8461538461538461,0.8461538461538461,15.0
gemini-1.5-flash,"Il giorno 31 marzo 2025, alle ore 7:37 è stata segnalata un'infrazione per sosta davanti a passo carrabile in corso Buenos Aires 98, Milano. Veicolo coinvolto: Fiat Panda, targa CD 4456 F. Agente: Silvia Neri.
","Il giorno 31/03/2025, alle ore 07:37, è stata segnalata un’infrazione per sosta davanti a passo carrabile in corso Buenos Aires 98, Milano. Veicolo coinvolto: Fiat Panda, targa CD456EF. Agente: Silvia Neri.",21.36,0.00026742,0.25806451612903225,0.06310679611650485,0.5791460926441345,0.8857142857142858,0.8857142857142858,14.0
gemini-1.5-flash,"In base all'articolo 6, comma 15, l'agente Anna Bianchi ha riscontrato un'infrazione in via del Corso 12, Roma, alle ore 7:17 del 10 marzo 2025. Veicolo coinvolto: Mercedes Classe A, targa AB 123 CD.
","In base al articolo 7, comma 15, l'agente Anna Bianchi ha riscontrato un'infrazione in via del Corso 12, Roma alle ore 07:17 del 10/03/2025. Veicolo coinvolto: Mercedes Classe A, targa AB123CD.",19.2,0.00024119999999999995,0.3548387096774194,0.07253886010362694,0.5316474451953961,0.8648648648648649,0.8378378378378377,15.0
gemini-1.5-flash,"In base all'articolo 157, comma 5, l'agente Giulia Costa ha riscontrato un'infrazione in via Etnea 45, Catania, alle ore 3:49 del 6 marzo 2025. Veicolo coinvolto: Volkswagen Golf, targa TR98UU.
","In base al articolo 157, comma 5, l'agente Giulia Costa ha riscontrato un'infrazione in via Etnea 45, Catania alle ore 03:49 del 06/03/2025. Veicolo coinvolto: Volkswagen Golf, targa TR098YU.",18.465034013605443,0.00023118040816326528,0.27586206896551724,0.07329842931937172,0.5702524287955774,0.8529411764705882,0.8529411764705882,15.0
gemini-1.5-flash,"Sono l'agente Luca Betti, alle ore 20:52 del 23 marzo 2025. Ho rilevato un'infrazione per divieto di sosta in via Garibaldi 11, Firenze, veicolo Mercedes Classe A, targa SG 234 LM.
","Sono l'agente Luca Verdi. Alle ore 20:52 del 23/03/2025, ho rilevato un'infrazione per divieto di sosta in via Garibaldi 11, Firenze. Veicolo: Mercedes Classe A, targa FG234LM.",16.83800453514739,0.00021195605442176867,0.4074074074074074,0.11363636363636363,0.44910258867671765,0.8787878787878787,0.8787878787878787,21.0
gemini-1.5-flash,"Il giorno 6 marzo 2025, alle ore 21:58 è stata segnalata un'infrazione per accesso di divieto in via Garibaldi n. 12 Firenze. Veicolo coinvolto Volkswagen Polo, targa SG 234 LN. Agente Silvia Novello.
","Il giorno 06/03/2025, alle ore 21:58, è stata segnalata un’infrazione per accesso vietato in via Garibaldi 11, Firenze. Veicolo coinvolto: Volkswagen Golf, targa FG234LM. Agente: Silvia Neri.",19.72798185941043,0.00024723578231292516,0.5925925925925926,0.17801047120418848,0.0725446699744373,0.71875,0.71875,35.0
gemini-1.5-flash,"In base all'articolo 157, comma 5, l'agente Marco Gentili ha riscontrato un'infrazione in via Roma 77, Palermo, alle ore 17:10 del 13 marzo 2025. Veicolo coinvolto: Volkswagen Golf, targa SG 234 LM.
","In base al articolo 157, comma 5, l'agente Marco Gentili ha riscontrato un'infrazione in via Roma 77, Palermo alle ore 17:10 del 13/03/2025. Veicolo coinvolto: Volkswagen Golf, targa FG234LM.",21.878004535147394,0.0002727360544217687,0.3103448275862069,0.06806282722513089,0.5832012039914727,0.8857142857142858,0.8857142857142858,14.0
gemini-1.5-flash,"Verbale di infrazione redatto dall'agente Mario Rossi. Data 3 marzo 2025. Ora 1:30. Infrazione, zona rimozione. Luogo, Via Garibaldi 11, Firenze. Veicolo, Opel Corsa, targa GH 789 II.
","Verbale di infrazione redatto dall'agente Mario Rossi. Data: 03/03/2025, ora: 01:30. Infrazione: zona rimozione. Luogo: via Garibaldi 11, Firenze. Veicolo: Opel Corsa, targa GH789IJ.",19.061043083900227,0.0002377325170068027,0.5416666666666666,0.1043956043956044,0.31138788080750657,0.8275862068965518,0.8275862068965518,20.0
gemini-1.5-flash,"Sono l'agente Silvia Neri, alle ore 20:17 del 12 marzo 2025. Ho rilevato un'infrazione per parcheggio su strisce pedonali in via Roma 77, Palermo. Veicolo: Fiat Panda, targa XY 987 ZT.
","Sono l'agente Silvia Neri. Alle ore 20:17 del 12/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Roma 77, Palermo. Veicolo: Fiat Panda, targa XY987ZT.",18.86403628117914,0.00023626843537414966,0.3333333333333333,0.07262569832402235,0.5825056735901862,0.9090909090909091,0.9090909090909091,14.0
gemini-1.5-flash,"In base all'articolo 7, comma 15, l'agente Luca Verdi ha riscontrato un'infrazione in corso Buenos Aires 98, Milano alle ore 16:44 del 6 marzo 2025. Veicolo coinvolto: Fiat Panda, targa FG 234 LM.
","In base al articolo 7, comma 15, l'agente Luca Verdi ha riscontrato un'infrazione in corso Buenos Aires 98, Milano alle ore 16:44 del 06/03/2025. Veicolo coinvolto: Fiat Panda, targa FG234LM.",18.786984126984127,0.00023594380952380952,0.26666666666666666,0.06282722513089005,0.6842490521831456,0.8611111111111112,0.8611111111111112,13.0
gemini-1.5-flash,"Agente Anna Bianchi in servizio. Segnalazione di divieto di sosta alle 7:06 minuti del 14 marzo 2025 in via del Corso 12, Roma. Auto coinvolta: Renault Clio, targa di Asti 789 XY.
","Agente Anna Bianchi in servizio. Segnalazione di divieto di sosta alle 07:06 del 14/03/2025, in via del Corso 12, Roma. Auto coinvolta: Renault Clio, targa GH789IJ.",14.568979591836735,0.0001850277551020408,0.34615384615384615,0.16463414634146342,0.6259358824502687,0.8387096774193549,0.8387096774193549,28.0
gemini-1.5-flash,"Durante il pattugliamento in zona Piazza Venezia, Roma, l'agente Marco Gentili ha rilevato una violazione dell'articolo 7, 15. L'auto coinvolta è una Renault Clio targata TR 98 UU alle ore 17:01 del 15 marzo 2025.
","Durante il pattugliamento in zona piazza Venezia, Roma, l'agente Marco Gentili ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una Renault Clio targata TR098YU, alle ore 17:01 del 15/03/2025.",19.056009070294785,0.00023977210884353742,0.30303030303030304,0.08837209302325581,0.5874812720260253,0.88,0.88,20.0
gemini-1.5-flash,"Sono l'agente Anna Bianchi, alle ore 4:11 del 31 marzo 2025. Ho rilevato un'infrazione per parcheggio su strisce pedonali in via Napoli 5. Napoli, veicolo Fiat Panda, targa CD 456 F.
","Sono l'agente Anna Bianchi. Alle ore 04:11 del 31/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Napoli 5, Napoli. Veicolo: Fiat Panda, targa CD456EF.",18.97301587301587,0.00023757619047619046,0.48148148148148145,0.1,0.38376797444789135,0.8787878787878787,0.8787878787878787,19.0
gemini-1.5-flash,"In base all'articolo 158, comma 2, l'agente Carlo Bruni ha riscontrato un'infrazione in via Napoli 5, Napoli, alle ore 16:22 del 28 marzo 2025. Veicolo coinvolto: Volkswagen Golf, targa XY 9987 ZT.
","In base al articolo 158, comma 2, l'agente Carlo Bruni ha riscontrato un'infrazione in via Napoli 5, Napoli alle ore 16:22 del 28/03/2025. Veicolo coinvolto: Volkswagen Golf, targa XY987ZT.",17.028027210884353,0.00021453632653061224,0.3103448275862069,0.06878306878306878,0.5832012039914727,0.8857142857142858,0.8857142857142858,14.0
gemini-1.5-flash,"19 marzo 2025, ore 22:50, veicolo Mercedes Classe A, targa XY 987 ZT, in doppia fila presso via del Corso 12, Roma, rilevato da agente Silvia Neri.
","19/03/2025, ore 22:50: veicolo Mercedes Classe A, targa XY987ZT, in doppia fila presso via del Corso 12, Roma. Rilevato da agente Silvia Neri.",15.879002267573696,0.00019924802721088436,0.391304347826087,0.08450704225352113,0.47901455811287486,0.888888888888889,0.888888888888889,13.0
gemini-1.5-flash,"Verbale di infrazione redatto dall'agente Mario Rossi. Data: 9 marzo 2025. Ora: 3:41. Infrazione: doppia fila. Luogo: Piazza Venezia, Roma. Veicolo: Toyota Yaris. Targa: KL 321 MEGAuton.
","Verbale di infrazione redatto dall'agente Mario Rossi. Data: 09/03/2025, ora: 03:41. Infrazione: doppia fila. Luogo: piazza Venezia, Roma. Veicolo: Toyota Yaris, targa KL321MN.",16.683038548752833,0.00020889646258503397,0.4782608695652174,0.13636363636363635,0.43118957587226725,0.8214285714285715,0.8214285714285715,25.0
gemini-1.5-flash,"Sono l'agente Marco Gentili, alle ore 5:43 del 14 marzo 2025. Ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo, veicolo Fiat Panda, targa ZZ 456 QP.
","Sono l'agente Marco Gentili. Alle ore 05:43 del 14/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo. Veicolo: Fiat Panda, targa ZA456QP.",19.805986394557824,0.00024787183673469383,0.42857142857142855,0.0989010989010989,0.44017819109604167,0.8823529411764706,0.8823529411764706,19.0
