model,text,reference,time,cost,wer,cer,bleu_avg,rouge1_avg_f1,rougeL_avg_f1,levenshtein_avg
gemini-1.5-pro,"Infrazione riscontrata. Zona rimozione. Posizione: Corso Buenos Aires 98, Milano. Ora: 7:06. Data: 11 marzo 2025. Auto: Volkswagen Golf, targa XY9887ZT. Agente: Marco Gentili.
","Infrazione riscontrata: zona rimozione. Posizione: corso Buenos Aires 98, Milano. Ora: 07:06, Data: 11/03/2025. Auto: Volkswagen Golf, targa XY987ZT. Agente: Marco Gentili.",21.528027210884353,0.00443560544217687,0.36363636363636365,0.0755813953488372,0.3259889346257788,0.88,0.88,14.0
gemini-1.5-pro,"Infrazione riscontrata. Divieto di sosta. Posizione: Via del Corso 12, Roma. Ora: 17:54. Data: primo aprile 2025. Auto: Mercedes Classe A, targa GH789IM. Agente: Luca Verdi.
","Infrazione riscontrata: divieto di sosta. Posizione: via del Corso 12, Roma. Ora: 17:54, Data: 01/04/2025. Auto: Mercedes Classe A, targa GH789IJ. Agente: Luca Verdi.",19.45501133786848,0.004031002267573696,0.3333333333333333,0.10843373493975904,0.37255279313393647,0.8888888888888888,0.8888888888888888,19.0
gemini-1.5-pro,"Verbale di infrazione redatto dall'agente Sara Bellini. Data: 18 marzo 2025. Ora: 21:14. Infrazione: doppia fila. Luogo: Via Garibaldi 11, Firenze. Veicolo: Mercedes Classe A, targa KL321MN.
","Verbale di infrazione redatto dall'agente Sara Bellini. Data: 18/03/2025, ora: 21:14. Infrazione: doppia fila. Luogo: via Garibaldi 11, Firenze. Veicolo: Mercedes Classe A, targa KL321MN.",22.23201814058957,0.0045914036281179136,0.2,0.053475935828877004,0.6740433269994325,0.9655172413793104,0.9655172413793104,11.0
gemini-1.5-pro,"Infrazione riscontrata, accesso vietato, posizione Piazza Venezia, Roma, ora 12:54, data 4 marzo 2023, auto Opel Corsa, targa XX1987ZT, agente Marco Gentili.
","Infrazione riscontrata: accesso vietato. Posizione: piazza Venezia, Roma. Ora: 12:54, Data: 04/03/2025. Auto: Opel Corsa, targa XY987ZT. Agente: Marco Gentili.",17.1,0.0035400000000000006,0.65,0.16352201257861634,0.06262309791219224,0.8260869565217391,0.8260869565217391,27.0
gemini-1.5-pro,"Infrazione riscontrata, parcheggio su strisce pedonali. Posizione: Via Etnea 45, Catania. Ora: mezzogiorno e sette minuti. Data: 15 marzo 2025. Auto: Fiat Panda, targa XY987ZT. Agente: Sara Bellini.
","Infrazione riscontrata: parcheggio su strisce pedonali. Posizione: via Etnea 45, Catania. Ora: 12:07, Data: 15/03/2025. Auto: Fiat Panda, targa XY987ZT. Agente: Sara Bellini.",18.326984126984126,0.003815396825396825,0.391304347826087,0.20689655172413793,0.4671778989333441,0.8518518518518519,0.8518518518518519,37.0
gemini-1.5-pro,"Durante il pattugliamento in zona via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione dell'articolo 7, comma 15. L'auto coinvolta è una Mercedes Classe A targata XY987ZT alle ore 6:56 del 13 marzo 2025.
","Durante il pattugliamento in zona via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una Mercedes Classe A targata XY987ZT, alle ore 06:56 del 13/03/2025.",22.686303854875284,0.004727260770975057,0.2,0.0502283105022831,0.7184881055393693,0.9230769230769231,0.9230769230769231,12.0
gemini-1.5-pro,"Infrazione riscontrata, parcheggio su strisce pedonali. Posizione: Via Etnea 45, Catania. Ora: mezzogiorno e sette minuti. Data: 15 marzo 2025. Auto: Fiat Panda, targa XY987ZT. Agente: Sara Bellini.
","Infrazione riscontrata: parcheggio su strisce pedonali. Posizione: via Etnea 45, Catania. Ora: 12:07, Data: 15/03/2025. Auto: Fiat Panda, targa XY987ZT. Agente: Sara Bellini.",18.326984126984126,0.003815396825396825,0.391304347826087,0.20689655172413793,0.4671778989333441,0.8518518518518519,0.8518518518518519,37.0
gemini-1.5-pro,"Durante il pattugliamento in zona via del Corso 12, Roma, l'agente Sara Bellini ha rilevato una violazione dell'articolo 158, comma 2. L'auto coinvolta è una Renault Clio targata XY987ZT, alle ore 16:38 del 22 marzo 2025.
","Durante il pattugliamento in zona via del Corso 12, Roma, l'agente Sara Bellini ha rilevato una violazione del articolo 158, comma 2. L'auto coinvolta è una Renault Clio targata XY987ZT, alle ore 16:38 del 22/03/2025.",18.168979591836734,0.0038237959183673466,0.14285714285714285,0.041474654377880185,0.8385130047130208,0.9487179487179487,0.9487179487179487,10.0
gemini-1.5-pro,"Durante il pattugliamento in zona via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione dell'articolo 7, comma 15. L'auto coinvolta è una Mercedes Classe A targata XY987ZT, alle ore 6:56 del 13 marzo 2025.
","Durante il pattugliamento in zona via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una Mercedes Classe A targata XY987ZT, alle ore 06:56 del 13/03/2025.",22.686303854875284,0.004727260770975057,0.17142857142857143,0.045662100456621,0.7867472403124429,0.9230769230769231,0.9230769230769231,11.0
gemini-1.5-pro,"Sono l'agente Marco Gentili, alle ore 2:17 del 18 marzo 2025. Ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo. Veicolo BMW Serie 1, targa ZA456QP.
","Sono l'agente Marco Gentili. Alle ore 02:17 del 18/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo. Veicolo: BMW Serie 1, targa ZA456QP.",15.916009070294784,0.0033482018140589573,0.27586206896551724,0.07103825136612021,0.5604778668926179,0.9411764705882353,0.9411764705882353,14.0
gemini-1.5-pro,"Sono l'agente Mario Rossi, alle ore 3:43 del 9 marzo 2025. Ho rilevato un'infrazione per doppia fila in via Roma 77, Palermo. Veicolo: Mercedes Classe A, targa CD456F.
","Sono l'agente Mario Rossi. Alle ore 03:43 del 09/03/2025, ho rilevato un'infrazione per doppia fila in via Roma 77, Palermo. Veicolo: Mercedes Classe A, targa CD456EF.",18.01265306122449,0.0037525306122448985,0.3076923076923077,0.08383233532934131,0.5751167640035275,0.8709677419354839,0.8709677419354839,15.0
gemini-1.5-pro,"Agente Mario Rossi in servizio. Segnalazione di divieto di sosta alle 23:48 del 5 marzo 2025. In via Roma 77, Palermo. Auto coinvolta: Fiat Panda, targa FG234LM.
","Agente Mario Rossi in servizio. Segnalazione di divieto di sosta alle 23:48 del 05/03/2025, in via Roma 77, Palermo. Auto coinvolta: Fiat Panda, targa FG234LM.",14.871020408163265,0.0031192040816326533,0.16,0.06289308176100629,0.7801270245332924,0.9285714285714286,0.9285714285714286,11.0
gemini-1.5-pro,"Sono l'agente Silvia Neri, alle ore 00:13 del 24 marzo 2025. Ho rilevato un'infrazione per doppia fila in via Napoli 5, Napoli. Veicolo: Fiat Panda, targa TR98YU.
","Sono l'agente Silvia Neri. Alle ore 00:13 del 24/03/2025, ho rilevato un'infrazione per doppia fila in via Napoli 5, Napoli. Veicolo: Fiat Panda, targa TR098YU.",15.145986394557823,0.0031741972789115645,0.28,0.075,0.59378308100735,0.9333333333333333,0.9333333333333333,13.0
gemini-1.5-pro,"Verbale di infrazione redatto dall'agente Sara Bellini. Data: 17 marzo 2025. Ora: mezzanotte e un quarto. Infrazione: doppia fila. Luogo: Piazza Venezia, Roma. Veicolo: Fiat Panda, targa XY987ZT.
","Verbale di infrazione redatto dall'agente Sara Bellini. Data: 17/03/2025, ora: 00:15. Infrazione: doppia fila. Luogo: piazza Venezia, Roma. Veicolo: Fiat Panda, targa XY987ZT.",19.65700680272109,0.004081401360544218,0.391304347826087,0.18285714285714286,0.5325316764898671,0.8571428571428572,0.8571428571428572,33.0
gemini-1.5-pro,"30 marzo 2025, ore 13:08 minuti, veicolo Volkswagen Golf, targa KL321 Meganewton. In sosta davanti a passo carrabile presso via Etnea 45, Catania. Rilevato da agente Carlo Bruni.
","30/03/2025, ore 13:08: veicolo Volkswagen Golf, targa KL321MN, in sosta davanti a passo carrabile presso via Etnea 45, Catania. Rilevato da agente Carlo Bruni.",18.07201814058957,0.003764403628117914,0.3333333333333333,0.16981132075471697,0.6060655437708256,0.8928571428571429,0.8928571428571429,28.0
gemini-1.5-pro,"Agente Anna Bianchi in servizio. Segnalazione di doppia fila alle 5:24 del 10 marzo 2025. In Piazza Venezia, Roma, auto coinvolta, Fiat Panda, targa XY987ZT.
","Agente Anna Bianchi in servizio. Segnalazione di doppia fila alle 05:24 del 10/03/2025, in piazza Venezia, Roma. Auto coinvolta: Fiat Panda, targa XY987ZT.",16.968027210884355,0.003528605442176871,0.391304347826087,0.09032258064516129,0.47426640493104016,0.9230769230769231,0.9230769230769231,15.0
gemini-1.5-pro,"Verbale di infrazione redatto dall'agente Luca Verdi. Data: 29 marzo 2025, ora 20 e 08 minuti. Infrazione: accesso vietato. Luogo: Via Etnea 45, Catania. Veicolo: Mercedes Classe A, targa ZA456QP.
","Verbale di infrazione redatto dall'agente Luca Verdi. Data: 29/03/2025, ora: 20:08. Infrazione: accesso vietato. Luogo: via Etnea 45, Catania. Veicolo: Mercedes Classe A, targa ZA456QP.",20.18798185941043,0.004197596371882086,0.36,0.10270270270270271,0.5671276403520978,0.9333333333333333,0.9333333333333333,20.0
gemini-1.5-pro,"Durante il pattugliamento in zona Corso Buenos Aires 98, Milano, l'agente Giulia Costa ha rilevato una violazione dell'articolo 7, comma 15. L'auto coinvolta è una BMW Serie 1 targata XY987ZT. Alle ore 9:15 del 12 marzo 2025.
","Durante il pattugliamento in zona corso Buenos Aires 98, Milano, l'agente Giulia Costa ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una BMW Serie 1 targata XY987ZT, alle ore 09:15 del 12/03/2025.",18.61002267573696,0.003917004535147392,0.25,0.05855855855855856,0.6382818032245672,0.925,0.925,14.0
gemini-1.5-pro,"Il giorno 30 marzo 2025, alle ore 13:48, è stata segnalata un'infrazione per doppia fila in via Napoli 5, Napoli. Veicolo coinvolto: Opel Corsa, targa FG234LM. Agente: Mario Rossi.
","Il giorno 30/03/2025, alle ore 13:48, è stata segnalata un’infrazione per doppia fila in via Napoli 5, Napoli. Veicolo coinvolto: Opel Corsa, targa FG234LM. Agente: Mario Rossi.",18.030022675736962,0.0037610045351473926,0.14814814814814814,0.04519774011299435,0.7471675769928026,0.9666666666666667,0.9666666666666667,9.0
gemini-1.5-pro,"19 marzo 2025, ore 9:54, veicolo Mercedes Classe A, targa XY987ZT, in doppia fila presso via Milano 24, Torino. Rilevato da agente Luca Verdi.
","19/03/2025, ore 09:54: veicolo Mercedes Classe A, targa XY987ZT, in doppia fila presso via Milano 24, Torino. Rilevato da agente Luca Verdi.",16.82403628117914,0.003494807256235828,0.18181818181818182,0.06428571428571428,0.7871773473399102,0.92,0.92,10.0
gemini-1.5-pro,"Il giorno 31 marzo 2025, alle ore 7:37, è stata segnalata un'infrazione per sosta davanti a passo carrabile in Corso Buenos Aires 98, Milano. Veicolo coinvolto: Fiat Panda, targa CD4456F. Agente: Silvia Neri.
","Il giorno 31/03/2025, alle ore 07:37, è stata segnalata un’infrazione per sosta davanti a passo carrabile in corso Buenos Aires 98, Milano. Veicolo coinvolto: Fiat Panda, targa CD456EF. Agente: Silvia Neri.",21.36,0.0044469999999999996,0.22580645161290322,0.05825242718446602,0.5217904523069609,0.9117647058823528,0.9117647058823528,13.0
gemini-1.5-pro,"In base all'articolo 6, comma 15, l'agente Anna Bianchi ha riscontrato un'infrazione in via del Corso 12, Roma, alle ore 7:17 del 10 marzo 2025. Veicolo coinvolto: Mercedes classe A, targa AB 123 CD.
","In base al articolo 7, comma 15, l'agente Anna Bianchi ha riscontrato un'infrazione in via del Corso 12, Roma alle ore 07:17 del 10/03/2025. Veicolo coinvolto: Mercedes Classe A, targa AB123CD.",19.2,0.004019999999999999,0.3870967741935484,0.07772020725388601,0.45312014285372,0.8648648648648649,0.8378378378378377,16.0
gemini-1.5-pro,"In base all'articolo 157, comma 5, l'agente Giulia Costa ha riscontrato un'infrazione in via Etnea 45, Catania, alle ore 3:49 del 6 marzo 2025. Veicolo coinvolto: Volkswagen Golf, targa TR98YU.
","In base al articolo 157, comma 5, l'agente Giulia Costa ha riscontrato un'infrazione in via Etnea 45, Catania alle ore 03:49 del 06/03/2025. Veicolo coinvolto: Volkswagen Golf, targa TR098YU.",18.465034013605443,0.0038530068027210884,0.27586206896551724,0.06806282722513089,0.5702524287955774,0.8529411764705882,0.8529411764705882,14.0
gemini-1.5-pro,"Sono l'agente Luca Betti, alle ore 20:52 del 23 marzo 2025 ho rilevato un'infrazione per divieto di sosta in via Garibaldi 11, Firenze. Veicolo Mercedes classe A, targa SG234LM.
","Sono l'agente Luca Verdi. Alle ore 20:52 del 23/03/2025, ho rilevato un'infrazione per divieto di sosta in via Garibaldi 11, Firenze. Veicolo: Mercedes Classe A, targa FG234LM.",16.83800453514739,0.0035226009070294783,0.2962962962962963,0.09090909090909091,0.5023049672447087,0.90625,0.90625,17.0
gemini-1.5-pro,"Il giorno sei marzo duemilaventicinque, alle ore ventuno e cinquantotto, è stata segnalata un'infrazione per accesso divieto in via Garibaldi e in via Firenze. Veicolo coinvolto: Volkswagen Golf, targa SG duecentotrentaquattro LN. Agente: Silvia Neri.
","Il giorno 06/03/2025, alle ore 21:58, è stata segnalata un’infrazione per accesso vietato in via Garibaldi 11, Firenze. Veicolo coinvolto: Volkswagen Golf, targa FG234LM. Agente: Silvia Neri.",19.72798185941043,0.004130596371882086,0.5185185185185185,0.4607329842931937,0.2647518090887861,0.6769230769230768,0.6769230769230768,89.0
gemini-1.5-pro,"In base all'articolo 157, comma 5, l'agente Marco Gentili ha riscontrato un'infrazione in via Roma 77, Palermo, alle ore 17:10 del 13 marzo 2025. Veicolo coinvolto: Volkswagen Golf, targa SG234LM.
","In base al articolo 157, comma 5, l'agente Marco Gentili ha riscontrato un'infrazione in via Roma 77, Palermo alle ore 17:10 del 13/03/2025. Veicolo coinvolto: Volkswagen Golf, targa FG234LM.",21.878004535147394,0.004535600907029478,0.2413793103448276,0.05759162303664921,0.6241886696801318,0.9117647058823528,0.9117647058823528,12.0
gemini-1.5-pro,"Verbale di infrazione redatto dall'agente Mario Rossi. Data: 3 marzo 2025, ora 1:30. Infrazione: zona rimozione. Luogo: Via Garibaldi 11, Firenze. Veicolo: Opel Corsa, targa GH789I.
","Verbale di infrazione redatto dall'agente Mario Rossi. Data: 03/03/2025, ora: 01:30. Infrazione: zona rimozione. Luogo: via Garibaldi 11, Firenze. Veicolo: Opel Corsa, targa GH789IJ.",19.061043083900227,0.003952208616780045,0.2916666666666667,0.06593406593406594,0.576091046275884,0.8571428571428571,0.8571428571428571,13.0
gemini-1.5-pro,"Sono l'agente Silvia Neri, alle ore 20:17 del 12 marzo 2025. Ho rilevato un'infrazione per parcheggio su strisce pedonali in via Roma 77, Palermo. Veicolo: Fiat Panda, targa XY987ZT.
","Sono l'agente Silvia Neri. Alle ore 20:17 del 12/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Roma 77, Palermo. Veicolo: Fiat Panda, targa XY987ZT.",18.86403628117914,0.003927807256235828,0.2222222222222222,0.061452513966480445,0.6620036925052327,0.96875,0.96875,12.0
gemini-1.5-pro,"In base all'articolo 7, comma 15, l'agente Luca Verdi ha riscontrato un'infrazione in Corso Buenos Aires 98, Milano, alle ore 16:44 del 6 marzo 2025. Veicolo coinvolto: Fiat Panda, targa FG234LM.
","In base al articolo 7, comma 15, l'agente Luca Verdi ha riscontrato un'infrazione in corso Buenos Aires 98, Milano alle ore 16:44 del 06/03/2025. Veicolo coinvolto: Fiat Panda, targa FG234LM.",18.786984126984127,0.003922396825396825,0.23333333333333334,0.06282722513089005,0.5749151360838594,0.9142857142857143,0.9142857142857143,13.0
gemini-1.5-pro,"Agente Anna Bianchi in servizio. Segnalazione di divieto di sosta alle 7:06 minuti del 14 marzo 2025 in Via del Corso 28, Roma. Auto coinvolta: Renault Clio, targa AA 789 LL.
","Agente Anna Bianchi in servizio. Segnalazione di divieto di sosta alle 07:06 del 14/03/2025, in via del Corso 12, Roma. Auto coinvolta: Renault Clio, targa GH789IJ.",14.568979591836735,0.003078795918367347,0.38461538461538464,0.1524390243902439,0.5022374395202223,0.8196721311475409,0.8196721311475409,26.0
gemini-1.5-pro,"Durante il pattugliamento in zona Piazza Venezia, Roma, l'agente Marco Gentili ha rilevato una violazione dell'articolo 7, comma 15. L'auto coinvolta è una Renault Clio targata TR98U alle ore 17:01 del 15 marzo 2025.
","Durante il pattugliamento in zona piazza Venezia, Roma, l'agente Marco Gentili ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una Renault Clio targata TR098YU, alle ore 17:01 del 15/03/2025.",19.056009070294785,0.003991201814058957,0.21212121212121213,0.06046511627906977,0.6629849663362426,0.918918918918919,0.918918918918919,14.0
gemini-1.5-pro,"Sono l'agente Anna Bianchi, alle ore 4:11 del 31 marzo 2025. Ho rilevato un'infrazione per parcheggio su strisce pedonali in via Napoli 5, Napoli. Veicolo: Fiat Panda, targa CD456F.
","Sono l'agente Anna Bianchi. Alle ore 04:11 del 31/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Napoli 5, Napoli. Veicolo: Fiat Panda, targa CD456EF.",18.97301587301587,0.003949603174603174,0.2962962962962963,0.07222222222222222,0.5911564351236676,0.90625,0.90625,14.0
gemini-1.5-pro,"In base all'articolo 158, comma 2, l'agente Carlo Bruni ha riscontrato un'infrazione in Via Napoli 5, Napoli alle ore 16:22 del 28 marzo 2025. Veicolo coinvolto: Volkswagen Golf, targa XY987ZT.
","In base al articolo 158, comma 2, l'agente Carlo Bruni ha riscontrato un'infrazione in via Napoli 5, Napoli alle ore 16:22 del 28/03/2025. Veicolo coinvolto: Volkswagen Golf, targa XY987ZT.",17.028027210884353,0.00356560544217687,0.20689655172413793,0.05291005291005291,0.6601973900178671,0.9411764705882353,0.9411764705882353,11.0
gemini-1.5-pro,"19 marzo 2025, ore 22:50, veicolo Mercedes Classe A, targa XY987ZT, in doppia fila presso Via del Corso 12, Roma, rilevato da agente Silvia Neri.
","19/03/2025, ore 22:50: veicolo Mercedes Classe A, targa XY987ZT, in doppia fila presso via del Corso 12, Roma. Rilevato da agente Silvia Neri.",15.879002267573696,0.0033108004535147392,0.30434782608695654,0.07746478873239436,0.5198707241967666,0.9615384615384616,0.9615384615384616,12.0
gemini-1.5-pro,"Verbale di infrazione redatto dall'agente Mario Rossi. Data: 9 marzo 2025, ora 3:41. Infrazione: doppia fila. Luogo: Piazza Venezia, Roma. Veicolo: Toyota Yaris, targa KL321MN.
","Verbale di infrazione redatto dall'agente Mario Rossi. Data: 09/03/2025, ora: 03:41. Infrazione: doppia fila. Luogo: piazza Venezia, Roma. Veicolo: Toyota Yaris, targa KL321MN.",16.683038548752833,0.003471607709750567,0.2608695652173913,0.0625,0.60066011121956,0.8888888888888888,0.8888888888888888,12.0
gemini-1.5-pro,"Sono l'agente Marco Gentili, alle ore 5:43 del 14 marzo 2025. Ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo. Veicolo: Fiat Panda, targa ZA456QP.
","Sono l'agente Marco Gentili. Alle ore 05:43 del 14/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo. Veicolo: Fiat Panda, targa ZA456QP.",19.805986394557824,0.004121197278911565,0.25,0.06593406593406594,0.6415716165879255,0.9393939393939394,0.9393939393939394,13.0
gemini-1.5-pro,"Il giorno 25 marzo 2025, alle ore 7:56, è stata segnalata un'infrazione per divieto di sosta in Corso Buenos Aires 98, Milano. Veicolo coinvolto: Toyota Yaris, targa ZA456QP. Agente: Silvia Neri.
","Il giorno 25/03/2025, alle ore 07:56, è stata segnalata un’infrazione per divieto di sosta in corso Buenos Aires 98, Milano. Veicolo coinvolto: Toyota Yaris, targa ZA456QP. Agente: Silvia Neri.",20.52,0.004269,0.20689655172413793,0.05181347150259067,0.5875581881262648,0.9375,0.9375,11.0
