model,text,reference,time,cost,wer,cer,bleu_avg,rouge1_avg_f1,rougeL_avg_f1,levenshtein_avg
gemini-2.0-flash,"Durante il pattugliamento in zona Via Napoli 5, Napoli, l'agente Carlo Bruni ha rilevato una violazione dell'articolo 158, comma 2. L'auto coinvolta è una Renault Clio targata KL 321 MN, alle ore 10:17 del 19 marzo 2025.","Durante il pattugliamento in zona via Napoli 5, Napoli, l'agente Carlo Bruni ha rilevato una violazione del articolo 158, comma 2. L'auto coinvolta è una Renault Clio targata KL321MN, alle ore 10:17 del 19/03/2025.",20.64,0.000746928,0.2647058823529412,0.056074766355140186,0.6356803094319038,0.8974358974358975,0.8974358974358975,12.0
gemini-2.0-flash,"In base all'articolo 157, comma 5, l'agente Silvia Neri ha riscontrato un'infrazione in Via Milano 24, Torino alle ore 15:26 del 9 marzo 2025. Veicolo coinvolto: Audi A3, targa TR98U.","In base al articolo 157, comma 5, l'agente Silvia Neri ha riscontrato un'infrazione in via Milano 24, Torino alle ore 15:26 del 09/03/2025. Veicolo coinvolto: Audi A3, targa TR098YU.",18.456009070294783,0.0006672515192743763,0.2413793103448276,0.07142857142857142,0.6241886696801318,0.8823529411764706,0.8823529411764706,13.0
gemini-2.0-flash,"Sono l'agente Sara Bellini, alle ore 16:55 del 15 marzo 2025, ho rilevato un'infrazione per zona rimozione in Corso Buenos Aires 98, Milano, veicolo, Mercedes Classe A, targa TR98U.","Sono l'agente Sara Bellini. Alle ore 16:55 del 15/03/2025, ho rilevato un'infrazione per zona rimozione in corso Buenos Aires 98, Milano. Veicolo: Mercedes Classe A, targa TR098YU.",17.52,0.000633904,0.3333333333333333,0.08333333333333333,0.402762965093358,0.9375,0.9375,15.0
gemini-2.0-flash,"Infrazione riscontrata, zona rimozione, posizione, Corso Buenos Aires 98, Milano, ora 7:06, data 11 marzo 2025, auto Volkswagen Golf, targa XY987ZT, agente Marco Gentili.","Infrazione riscontrata: zona rimozione. Posizione: corso Buenos Aires 98, Milano. Ora: 07:06, Data: 11/03/2025. Auto: Volkswagen Golf, targa XY987ZT. Agente: Marco Gentili.",21.528027210884353,0.0007729865578231293,0.6363636363636364,0.13953488372093023,0.07913247271422609,0.92,0.92,24.0
gemini-2.0-flash,"Infrazione riscontrata: divieto di sosta, posizione: Via del Corso 12, Roma, ora 17:54, data 1 aprile 2025, auto Mercedes Classe A, targa GH789I, agente Luca Verdi.","Infrazione riscontrata: divieto di sosta. Posizione: via del Corso 12, Roma. Ora: 17:54, Data: 01/04/2025. Auto: Mercedes Classe A, targa GH789IJ. Agente: Luca Verdi.",19.45501133786848,0.0007008163990929705,0.5,0.13855421686746988,0.24343304284910333,0.8888888888888888,0.8888888888888888,23.0
gemini-2.0-flash,"Verbale di infrazione redatto dall'agente Sara Bellini. Data: 18 marzo 2025. Ora: 21:14. Infrazione: doppia fila. Luogo: Via Garibaldi 11, Firenze. Veicolo: Mercedes Classe A, targa KL321 mega Newton.","Verbale di infrazione redatto dall'agente Sara Bellini. Data: 18/03/2025, ora: 21:14. Infrazione: doppia fila. Luogo: via Garibaldi 11, Firenze. Veicolo: Mercedes Classe A, targa KL321MN.",22.23201814058957,0.0007997670385487528,0.32,0.11229946524064172,0.5877840417863172,0.9,0.9,21.0
gemini-2.0-flash,"Infrazione riscontrata, accesso vietato, posizione, Piazza Venezia, Roma, ora, mezzogiorno e 54, data, 4 marzo 2025, auto, Opel Corsa, targa XY 967 Z, agente, Marco Gentili.","Infrazione riscontrata: accesso vietato. Posizione: piazza Venezia, Roma. Ora: 12:54, Data: 04/03/2025. Auto: Opel Corsa, targa XY987ZT. Agente: Marco Gentili.",17.1,0.00061792,0.9,0.2641509433962264,0.05085570764977474,0.7755102040816326,0.7755102040816326,42.0
gemini-2.0-flash,"Infrazione riscontrata, parcheggio su strisce pedonali, posizione, Via Etnea 45, Catania, ora, mezzogiorno e 7 minuti, data, 15 marzo 2025, auto, Fiat Panda, targa XY987ZT, agente, Sara Bellini.","Infrazione riscontrata: parcheggio su strisce pedonali. Posizione: via Etnea 45, Catania. Ora: 12:07, Data: 15/03/2025. Auto: Fiat Panda, targa XY987ZT. Agente: Sara Bellini.",18.326984126984126,0.0006619098412698411,0.7391304347826086,0.25287356321839083,0.07199207558309186,0.8518518518518519,0.8518518518518519,44.0
gemini-2.0-flash,"Durante il pattugliamento in zona Via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione dell'articolo 7, comma 15. L'auto coinvolta è una Mercedes classe A targata XY 987ZT alle ore 6:56 del 13 marzo 2025.","Durante il pattugliamento in zona via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una Mercedes Classe A targata XY987ZT, alle ore 06:56 del 13/03/2025.",22.686303854875284,0.00081895789569161,0.2857142857142857,0.0639269406392694,0.5514760049160391,0.8860759493670887,0.8860759493670887,14.0
gemini-2.0-flash,"Infrazione riscontrata, parcheggio su strisce pedonali, posizione, Via Etnea 45, Catania, ora, mezzogiorno e 7 minuti, data, 15 marzo 2025, auto, Fiat Panda, targa XY987ZT, agente, Sara Bellini.","Infrazione riscontrata: parcheggio su strisce pedonali. Posizione: via Etnea 45, Catania. Ora: 12:07, Data: 15/03/2025. Auto: Fiat Panda, targa XY987ZT. Agente: Sara Bellini.",18.326984126984126,0.0006619098412698411,0.7391304347826086,0.25287356321839083,0.07199207558309186,0.8518518518518519,0.8518518518518519,44.0
gemini-2.0-flash,"Durante il pattugliamento in zona Via del Corso 12, Roma, l'agente Sara Bellini ha rilevato una violazione dell'articolo 158, comma 2. L'auto coinvolta è una Renault Clio targata XY987ZT, alle ore 16:38 del 22 marzo 2025.","Durante il pattugliamento in zona via del Corso 12, Roma, l'agente Sara Bellini ha rilevato una violazione del articolo 158, comma 2. L'auto coinvolta è una Renault Clio targata XY987ZT, alle ore 16:38 del 22/03/2025.",18.168979591836734,0.000659548081632653,0.17142857142857143,0.04608294930875576,0.7623067286250758,0.9487179487179487,0.9487179487179487,10.0
gemini-2.0-flash,"Durante il pattugliamento in zona Via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione dell'articolo 7, comma 15. L'auto coinvolta è una Mercedes classe A targata XY 987ZT alle ore 6:56 del 13 marzo 2025.","Durante il pattugliamento in zona via Milano 24, Torino, l'agente Mario Rossi ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una Mercedes Classe A targata XY987ZT, alle ore 06:56 del 13/03/2025.",22.686303854875284,0.00081895789569161,0.2857142857142857,0.0639269406392694,0.5514760049160391,0.8860759493670887,0.8860759493670887,14.0
gemini-2.0-flash,"Sono l'agente Marco Gentili, alle ore 2:17 del 18 marzo 2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in Via Roma 77. Palermo, veicolo, BMW Serie 1, targa ZA 456 QP.","Sono l'agente Marco Gentili. Alle ore 02:17 del 18/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo. Veicolo: BMW Serie 1, targa ZA456QP.",15.916009070294784,0.0005790435192743764,0.4482758620689655,0.09289617486338798,0.39799119056895865,0.8857142857142858,0.8857142857142858,17.0
gemini-2.0-flash,"Sono l'agente Mario Rossi, alle ore 3:43 del 9 marzo 2025, ho rilevato un'infrazione per doppia fila in Via Roma 77, Palermo, veicolo, Mercedes classe A, targa CD 456F.","Sono l'agente Mario Rossi. Alle ore 03:43 del 09/03/2025, ho rilevato un'infrazione per doppia fila in via Roma 77, Palermo. Veicolo: Mercedes Classe A, targa CD456EF.",18.01265306122449,0.0006512453877551021,0.46153846153846156,0.10778443113772455,0.29086519423451285,0.8571428571428571,0.8571428571428571,18.0
gemini-2.0-flash,"Agente Mario Rossi in servizio. Segnalazione di divieto di sosta alle 23:48 del 5 marzo 2025. In via Roma 77, Palermo, auto coinvolta, Fiat Panda, targa FG 234 LM.","Agente Mario Rossi in servizio. Segnalazione di divieto di sosta alle 23:48 del 05/03/2025, in via Roma 77, Palermo. Auto coinvolta: Fiat Panda, targa FG234LM.",14.871020408163265,0.0005406599183673469,0.4,0.09433962264150944,0.5131341853758327,0.8620689655172413,0.8620689655172413,15.0
gemini-2.0-flash,"Sono l'agente Silvia Neri, alle ore mezzanotte e 13 del 24 marzo 2025, ho rilevato un'infrazione per doppia fila in Via Napoli 5, Napoli, veicolo, Fiat Panda, targa TR98U.","Sono l'agente Silvia Neri. Alle ore 00:13 del 24/03/2025, ho rilevato un'infrazione per doppia fila in via Napoli 5, Napoli. Veicolo: Fiat Panda, targa TR098YU.",15.145986394557823,0.0005503387210884354,0.48,0.175,0.30958265761546155,0.8852459016393444,0.8852459016393444,28.0
gemini-2.0-flash,"Verbale di infrazione redatto dall'agente Sara Bellini. Data: 17 marzo 2025. Ora: mezzanotte e un quarto. Infrazione: doppia fila. Luogo: Piazza Venezia, Roma. Veicolo: Fiat Panda, targa XY 987ZT.","Verbale di infrazione redatto dall'agente Sara Bellini. Data: 17/03/2025, ora: 00:15. Infrazione: doppia fila. Luogo: piazza Venezia, Roma. Veicolo: Fiat Panda, targa XY987ZT.",19.65700680272109,0.0007091266394557824,0.4782608695652174,0.18857142857142858,0.47558001316318055,0.8070175438596491,0.8070175438596491,33.0
gemini-2.0-flash,"30 marzo 2025, ore 13:08, veicolo Volkswagen Golf, targa KL321 Newton, in sosta davanti a passo carrabile presso Via Etnea 45, Catania, rilevato da agente Carlo Bruni.","30/03/2025, ore 13:08: veicolo Volkswagen Golf, targa KL321MN, in sosta davanti a passo carrabile presso via Etnea 45, Catania. Rilevato da agente Carlo Bruni.",18.07201814058957,0.0006525350385487529,0.375,0.1069182389937107,0.4161791450287817,0.9090909090909091,0.9090909090909091,17.0
gemini-2.0-flash,"Agente Anna Bianchi in servizio. Segnalazione di doppia fila alle 5:24 del 10 marzo 2025. In Piazza Venezia, Roma, auto coinvolta, Fiat Panda, targa XY987ZT.","Agente Anna Bianchi in servizio. Segnalazione di doppia fila alle 05:24 del 10/03/2025, in piazza Venezia, Roma. Auto coinvolta: Fiat Panda, targa XY987ZT.",16.968027210884355,0.0006128745578231292,0.391304347826087,0.09032258064516129,0.47426640493104016,0.9230769230769231,0.9230769230769231,14.0
gemini-2.0-flash,"Verbale di infrazione redatto dall'agente Luca Verdi. Data: 29 marzo 2025, ora: 20:08. Infrazione: accesso vietato. Luogo: Via Etnea 45, Catania. Veicolo: Mercedes Classe A, targa ZA 456 QP.","Verbale di infrazione redatto dall'agente Luca Verdi. Data: 29/03/2025, ora: 20:08. Infrazione: accesso vietato. Luogo: via Etnea 45, Catania. Veicolo: Mercedes Classe A, targa ZA456QP.",20.18798185941043,0.0007278169614512472,0.28,0.05405405405405406,0.6249375476550578,0.9,0.9,10.0
gemini-2.0-flash,"Durante il pattugliamento in zona Corso Buenos Aires 98, Milano, l'agente Giulia Costa ha rilevato una violazione dell'articolo 7, comma 15. L'auto coinvolta è una BMW serie 1 targata XY987ZT, alle ore 9:15 del 12 marzo 2025.","Durante il pattugliamento in zona corso Buenos Aires 98, Milano, l'agente Giulia Costa ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una BMW Serie 1 targata XY987ZT, alle ore 09:15 del 12/03/2025.",18.61002267573696,0.000675472798185941,0.2222222222222222,0.05405405405405406,0.641090842442312,0.925,0.925,12.0
gemini-2.0-flash,"Il giorno 30 marzo 2025, alle ore 13:48, è stata segnalata un'infrazione per doppia fila in Via Napoli 5, Napoli, veicolo coinvolto, Opel Corsa, targa FG 234 LM, agente Mario Rossi.","Il giorno 30/03/2025, alle ore 13:48, è stata segnalata un’infrazione per doppia fila in via Napoli 5, Napoli. Veicolo coinvolto: Opel Corsa, targa FG234LM. Agente: Mario Rossi.",18.030022675736962,0.000652656798185941,0.4444444444444444,0.096045197740113,0.3093527647131144,0.9032258064516129,0.9032258064516129,17.0
gemini-2.0-flash,"19 marzo 2025, ore 9:54, veicolo Mercedes classe A, targa XY 988ZT, in doppia fila presso Via Milano 24, Torino, rilevato da agente Luca Verdi.","19/03/2025, ore 09:54: veicolo Mercedes Classe A, targa XY987ZT, in doppia fila presso via Milano 24, Torino. Rilevato da agente Luca Verdi.",16.82403628117914,0.0006078060770975057,0.45454545454545453,0.10714285714285714,0.24421958958397624,0.8627450980392156,0.8627450980392156,15.0
gemini-2.0-flash,"Il giorno 31 marzo 2025, alle ore 7:37, è stata segnalata un'infrazione per sosta davanti a passo carrabile in Corso Buenos Aires 98, Milano, veicolo coinvolto, Fiat Panda, targa CD456F, agente, Silvia Neri.","Il giorno 31/03/2025, alle ore 07:37, è stata segnalata un’infrazione per sosta davanti a passo carrabile in corso Buenos Aires 98, Milano. Veicolo coinvolto: Fiat Panda, targa CD456EF. Agente: Silvia Neri.",21.36,0.0007706719999999999,0.3548387096774194,0.0825242718446602,0.32201734343516736,0.9117647058823528,0.9117647058823528,17.0
gemini-2.0-flash,"In base all'articolo 6, comma 15, l'agente Anna Bianchi ha riscontrato un'infrazione in via del Corso 12, Roma alle ore 7:17 del 10 marzo 2025. Veicolo coinvolto: Mercedes classe A, targa AB 123 CD.","In base al articolo 7, comma 15, l'agente Anna Bianchi ha riscontrato un'infrazione in via del Corso 12, Roma alle ore 07:17 del 10/03/2025. Veicolo coinvolto: Mercedes Classe A, targa AB123CD.",19.2,0.0006950399999999999,0.3548387096774194,0.07253886010362694,0.5316474451953961,0.8648648648648649,0.8378378378378377,14.0
gemini-2.0-flash,"In base all'articolo 157, comma 5, l'agente Giulia Costa ha riscontrato un'infrazione in Via Etnea 45, Catania alle ore 3:49 del 6 marzo 2025. Veicolo coinvolto: Volkswagen Golf, targa TR98U.","In base al articolo 157, comma 5, l'agente Giulia Costa ha riscontrato un'infrazione in via Etnea 45, Catania alle ore 03:49 del 06/03/2025. Veicolo coinvolto: Volkswagen Golf, targa TR098YU.",18.465034013605443,0.0006675691972789115,0.27586206896551724,0.07329842931937172,0.5579817613446436,0.8529411764705882,0.8529411764705882,14.0
gemini-2.0-flash,"Sono l'agente Luca Berti. Alle ore 20:52 del 23 marzo 2025, ho rilevato un'infrazione per divieto di sosta in Via Garibaldi 11, Firenze, veicolo Mercedes Classe A, targa FG 234 LM.","Sono l'agente Luca Verdi. Alle ore 20:52 del 23/03/2025, ho rilevato un'infrazione per divieto di sosta in via Garibaldi 11, Firenze. Veicolo: Mercedes Classe A, targa FG234LM.",16.83800453514739,0.0006106977596371881,0.37037037037037035,0.08522727272727272,0.43022709313926355,0.8787878787878787,0.8787878787878787,15.0
gemini-2.0-flash,"Il giorno 6 marzo 2025, alle ore 21:58, è stata segnalata un'infrazione per accesso vietato in Via Garibaldi in Firenze. Veicolo coinvolto: Volkswagen Golf, targa FG 234 LM, agente in Via Neri.","Il giorno 06/03/2025, alle ore 21:58, è stata segnalata un’infrazione per accesso vietato in via Garibaldi 11, Firenze. Veicolo coinvolto: Volkswagen Golf, targa FG234LM. Agente: Silvia Neri.",19.72798185941043,0.0007128249614512471,0.4444444444444444,0.11518324607329843,0.3882006753981307,0.7936507936507938,0.7936507936507938,22.0
gemini-2.0-flash,"In base all'articolo 157, comma 5, l'agente Marco Gentili ha riscontrato un'infrazione in Via Roma 77, Palermo alle ore 17:10 del 13 marzo 2025. Veicolo coinvolto: Volkswagen Golf, targa FG 234 LM.","In base al articolo 157, comma 5, l'agente Marco Gentili ha riscontrato un'infrazione in via Roma 77, Palermo alle ore 17:10 del 13/03/2025. Veicolo coinvolto: Volkswagen Golf, targa FG234LM.",21.878004535147394,0.0007885057596371882,0.3103448275862069,0.06282722513089005,0.5832012039914727,0.8857142857142858,0.8857142857142858,12.0
gemini-2.0-flash,"Verbale di infrazione redatto dall'agente Mario Rossi. Data: 3 marzo 2025. Ora: 1:30. Infrazione: zona rimozione. Luogo: Via Garibaldi 11, Firenze. Veicolo: Opel Corsa, targa GH789I.","Verbale di infrazione redatto dall'agente Mario Rossi. Data: 03/03/2025, ora: 01:30. Infrazione: zona rimozione. Luogo: via Garibaldi 11, Firenze. Veicolo: Opel Corsa, targa GH789IJ.",19.061043083900227,0.000686948716553288,0.2916666666666667,0.07142857142857142,0.576091046275884,0.8571428571428571,0.8571428571428571,13.0
gemini-2.0-flash,"Sono l'agente Silvia Neri, alle ore 20:17 del 12 marzo 2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in Via Roma 77. Palermo, veicolo, Fiat Panda, targa XY987ZT.","Sono l'agente Silvia Neri. Alle ore 20:17 del 12/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Roma 77, Palermo. Veicolo: Fiat Panda, targa XY987ZT.",18.86403628117914,0.0006812140770975057,0.3333333333333333,0.0782122905027933,0.4486727665675417,0.96875,0.96875,14.0
gemini-2.0-flash,"In base all'articolo 7, comma 15, l'agente Luca Verdi ha riscontrato un'infrazione in corso Buenos Aires 98, Milano alle ore 16:44 del 6 marzo 2025, veicolo coinvolto, Fiat Panda, targa FG 234 LM.","In base al articolo 7, comma 15, l'agente Luca Verdi ha riscontrato un'infrazione in corso Buenos Aires 98, Milano alle ore 16:44 del 06/03/2025. Veicolo coinvolto: Fiat Panda, targa FG234LM.",18.786984126984127,0.0006801018412698412,0.3333333333333333,0.07853403141361257,0.6200390459721546,0.8611111111111112,0.8611111111111112,15.0
gemini-2.0-flash,"Agente Anna Bianchi in servizio. Segnalazione di divieto di sosta alle 7:06 del 14 marzo 2025 in Via del Corso 12, Roma, auto coinvolta, Renault Clio, targa DH789.","Agente Anna Bianchi in servizio. Segnalazione di divieto di sosta alle 07:06 del 14/03/2025, in via del Corso 12, Roma. Auto coinvolta: Renault Clio, targa GH789IJ.",14.568979591836735,0.0005296280816326531,0.34615384615384615,0.0975609756097561,0.4671778989333441,0.896551724137931,0.896551724137931,16.0
gemini-2.0-flash,"Durante il pattugliamento in zona Piazza Venezia, Roma, l'agente Marco Gentili ha rilevato una violazione dell'articolo 7, comma 15. L'auto coinvolta è una Renault Clio targata TR98U, alle ore 17:01 del 15 marzo 2025.","Durante il pattugliamento in zona piazza Venezia, Roma, l'agente Marco Gentili ha rilevato una violazione del articolo 7, comma 15. L'auto coinvolta è una Renault Clio targata TR098YU, alle ore 17:01 del 15/03/2025.",19.056009070294785,0.0006899715192743765,0.21212121212121213,0.05581395348837209,0.6629849663362426,0.918918918918919,0.918918918918919,12.0
gemini-2.0-flash,"Sono l'agente Anna Bianchi, alle ore 4:11 del 31 marzo 2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in Via Napoli 5. Napoli, veicolo, Fiat Panda, targa CD 456F.","Sono l'agente Anna Bianchi. Alle ore 04:11 del 31/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Napoli 5, Napoli. Veicolo: Fiat Panda, targa CD456EF.",18.97301587301587,0.0006854501587301588,0.4444444444444444,0.09444444444444444,0.3649233186376866,0.8923076923076922,0.8923076923076922,17.0
gemini-2.0-flash,"In base all'articolo 158, comma 2, l'agente Carlo Bruni ha riscontrato un'infrazione in Via Napoli 5, Napoli alle ore 16:22 del 28 marzo 2025. Veicolo coinvolto: Volkswagen Golf, targa XY987ZT.","In base al articolo 158, comma 2, l'agente Carlo Bruni ha riscontrato un'infrazione in via Napoli 5, Napoli alle ore 16:22 del 28/03/2025. Veicolo coinvolto: Volkswagen Golf, targa XY987ZT.",17.028027210884353,0.0006169865578231292,0.20689655172413793,0.05291005291005291,0.6601973900178671,0.9411764705882353,0.9411764705882353,10.0
gemini-2.0-flash,"19 marzo 2025, ore 22:50, veicolo Mercedes Classe A, targa XY987ZT, in doppia fila presso Via del Corso 12, Roma, rilevato da agente Silvia Neri.","19/03/2025, ore 22:50: veicolo Mercedes Classe A, targa XY987ZT, in doppia fila presso via del Corso 12, Roma. Rilevato da agente Silvia Neri.",15.879002267573696,0.0005745408798185941,0.30434782608695654,0.07746478873239436,0.5198707241967666,0.9615384615384616,0.9615384615384616,11.0
gemini-2.0-flash,"Verbale di infrazione redatto dall'agente Mario Rossi. Data: 9 marzo 2025. Ora: 3:41. Infrazione: doppia fila. Luogo: Piazza Venezia, Roma. Veicolo: Toyota Yaris, targa KL 321 mega Newton.","Verbale di infrazione redatto dall'agente Mario Rossi. Data: 09/03/2025, ora: 03:41. Infrazione: doppia fila. Luogo: piazza Venezia, Roma. Veicolo: Toyota Yaris, targa KL321MN.",16.683038548752833,0.0006040429569160997,0.43478260869565216,0.13636363636363635,0.4935578819979933,0.8070175438596491,0.8070175438596491,24.0
gemini-2.0-flash,"Sono l'agente Marco Gentili, alle ore 5:43 del 14 marzo 2025. Ho rilevato un'infrazione per sosta davanti a passo carrabile in Via Roma 77. Palermo, veicolo, Fiat Panda, targa ZA 456 QP.","Sono l'agente Marco Gentili. Alle ore 05:43 del 14/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Roma 77, Palermo. Veicolo: Fiat Panda, targa ZA456QP.",19.805986394557824,0.0007155707210884354,0.5,0.1043956043956044,0.340960560695735,0.8823529411764706,0.8823529411764706,19.0
gemini-2.0-flash,"Il giorno 25 marzo 2025, alle ore 7:56, è stata segnalata un'infrazione per divieto di sosta in Corso Buenos Aires 98, Milano, veicolo coinvolto, Toyota Yaris, targa ZA 456 QP, agente, Silvia Neri.","Il giorno 25/03/2025, alle ore 07:56, è stata segnalata un’infrazione per divieto di sosta in corso Buenos Aires 98, Milano. Veicolo coinvolto: Toyota Yaris, targa ZA456QP. Agente: Silvia Neri.",20.52,0.000741104,0.4482758620689655,0.09326424870466321,0.2374115983188394,0.8787878787878787,0.8787878787878787,18.0
