model,text,reference,time,wer,cer,bleu_avg,rouge1_avg_f1,rougeL_avg_f1,levenshtein_avg
Wav2Vec2 XLSR Italian (Grosman),sono lagente hanna bianchi alle ore e mezzanotte sedici del quattordici marzo duemila venticinque ho rilevato un'infrazione per parcheggio su strisce pedonali in via milano ventiquattrotorino veicolo folkswaga in golf targa f g duecentotrentaquattro a lm,"Sono l'agente Anna Bianchi. Alle ore 00:16 del 14/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Milano 24, Torino. Veicolo: Volkswagen Golf, targa FG234LM.",4.190269947052002,0.8518518518518519,0.6236559139784946,0.26091714735908106,0.5797101449275363,0.5797101449275363,116.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),sono la gente anabianchi alle ore mezzanotte seici deluattordicimarso duemilvtcnqe o rilevato un infrazione per parteggio sustrisce pedonali invia milano v orino colo flxvaria ingolfra targa e fegduero lm,"Sono l'agente Anna Bianchi. Alle ore 00:16 del 14/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Milano 24, Torino. Veicolo: Volkswagen Golf, targa FG234LM.",11.942251443862915,0.9629629629629629,0.5053763440860215,0.00967763449717078,0.3278688524590164,0.3278688524590164,94.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",sono lagente annabianchi ha leore mezzanotte sedici del quattrdici marzo due mila venticinque oh rilevato un infrazione per parcheggio sustrisce pedonali in via milano ventiquattro torino vegolo folxvagen golfa targa e fegi duocentotrentaquattro elm,"Sono l'agente Anna Bianchi. Alle ore 00:16 del 14/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Milano 24, Torino. Veicolo: Volkswagen Golf, targa FG234LM.",5.928234338760376,1.0,0.6612903225806451,0.03832010391923205,0.393939393939394,0.393939393939394,123.0
Whisper Tiny (OpenAI)," sono la gente carlo bruni, alle ore 15-3 minuti del 24 marzo 2025. ho rilevato un infrazione per sosta davanti a passo carrabile in via etnea 45. katania, veicolo, volkswagen golf, targati r. n'ovantotto iù.","Sono l'agente Carlo Bruni. Alle ore 15:03 del 24/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Etnea 45, Catania. Veicolo: Volkswagen Golf, targa TR098YU.",2.152536630630493,0.8214285714285714,0.27956989247311825,0.21879903490242977,0.7428571428571429,0.7428571428571429,53.0
Whisper Distilled IT (bofenghuang),"sono l'agente carlo bruni, alle ore 15 e 3 minuti del 24 marzo 2025. ho rilevato un'infrazione per sosta davanti a passo carrabile in via etnea 45. catania, veicolo, volkswagen golf, targa tr98 you.","Sono l'agente Carlo Bruni. Alle ore 15:03 del 24/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Etnea 45, Catania. Veicolo: Volkswagen Golf, targa TR098YU.",16.530473470687866,0.6785714285714286,0.20430107526881722,0.31385554551322464,0.8695652173913043,0.8695652173913043,38.0
Faster Whisper Tiny (Turbo)," sono l'agente carlo bruni, alle ore 15-3 minuti del 24 marzo 2.25.  ho rilevato un infrazione per sosta davanti a passo carrabbile in via etnea 45.  katania, veicolo, volkswagen golf, targati r. 98.io.","Sono l'agente Carlo Bruni. Alle ore 15:03 del 24/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Etnea 45, Catania. Veicolo: Volkswagen Golf, targa TR098YU.",1.1687812805175781,0.75,0.23118279569892472,0.1448218930239774,0.7428571428571429,0.7428571428571429,44.0
Vosk STT (Small IT),sono l'agente carlo bruni alle ore quindici e tre minuti del ventiquattro marzo duemilaventicinque ho rilevato un'infrazione per sosta davanti a passo carabine in via etna quarantacinque catania veicolo full ex vaga in golf targa jerry novantotto,"Sono l'agente Carlo Bruni. Alle ore 15:03 del 24/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Etnea 45, Catania. Veicolo: Volkswagen Golf, targa TR098YU.",1.1570782661437988,0.8214285714285714,0.6129032258064516,0.21457149286802543,0.638888888888889,0.638888888888889,114.0
Wav2Vec2 XLSR Italian (Grosman),sono la gente carlo bruni alle ore quindici e tre minuti del ventiquattro marzo duemila venticinqueho rilevato un'infrazione per sosta davanti a passo carrabile in via etnea quarantacinquecatania veicolo folex wagen golf targatr novantotto you,"Sono l'agente Carlo Bruni. Alle ore 15:03 del 24/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Etnea 45, Catania. Veicolo: Volkswagen Golf, targa TR098YU.",5.198500871658325,0.8214285714285714,0.5698924731182796,0.2633905721726426,0.5797101449275361,0.5797101449275361,106.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),sono la gente carlo bruni alle ore quindici e tre minuti del ventiquattro marzo duemilvue o rilevato uninfrazione per sosta davanti a passo carrabile invia etnè a qure ataicolo flxvagen golfa targatierre n iu,"Sono l'agente Carlo Bruni. Alle ore 15:03 del 24/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Etnea 45, Catania. Veicolo: Volkswagen Golf, targa TR098YU.",13.640588760375977,0.8928571428571429,0.4946236559139785,0.1484131243041233,0.38805970149253727,0.38805970149253727,92.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",sono lagente carlo bruni alleore quindici e tre minuti del ventiquattro marzo due mila venticinque ho rilevato uninfrazione per sosta davanti a passo carrabile in via etnea quarantacinue catania veicolo foloxvagengolf targatierre novantotto yo,"Sono l'agente Carlo Bruni. Alle ore 15:03 del 24/03/2025, ho rilevato un'infrazione per sosta davanti a passo carrabile in via Etnea 45, Catania. Veicolo: Volkswagen Golf, targa TR098YU.",4.323858976364136,0.8214285714285714,0.5967741935483871,0.22068603375419538,0.5074626865671642,0.5074626865671642,111.0
Whisper Tiny (OpenAI), a gente si il vianneria i servizio. se n'erazione di doppia fila le mezano che 38 del 6 marzo 2015. in piazza venetia. roma. auto coinvolta. renoclio. tagga xi. son 900-87.,"Agente Silvia Neri in servizio. Segnalazione di doppia fila alle 00:38 del 06/03/2025, in piazza Venezia, Roma. Auto coinvolta: Renault Clio, targa XY987ZT.",1.0086681842803955,1.0434782608695652,0.4166666666666667,0.04083617715840545,0.3728813559322034,0.3728813559322034,66.0
Whisper Distilled IT (bofenghuang),agente silvia neri in servizio segnalazione di doppia fila alle mezzanotte 38 del 6 marzo 2025 in piazza venezia roma auto coinvolta reno clio targa xy 987 zt,"Agente Silvia Neri in servizio. Segnalazione di doppia fila alle 00:38 del 06/03/2025, in piazza Venezia, Roma. Auto coinvolta: Renault Clio, targa XY987ZT.",12.442004442214966,0.8260869565217391,0.28205128205128205,0.11002068284361832,0.7777777777777779,0.7777777777777779,44.0
Faster Whisper Tiny (Turbo), a gente silvi a neri i servizio  se n'erazione di doppia fila  le mezano che 38 del 6 marzo  2015  in piazza venezia  roma  auto coinvolta  renauclio  tag a x-epsilon  987,"Agente Silvia Neri in servizio. Segnalazione di doppia fila alle 00:38 del 06/03/2025, in piazza Venezia, Roma. Auto coinvolta: Renault Clio, targa XY987ZT.",0.9594511985778809,1.0869565217391304,0.40384615384615385,0.039292384191895235,0.4406779661016949,0.4406779661016949,64.0
Vosk STT (Small IT),agente silvia neri in servizio segnalazione di doppia fila alle mezzanotte trentotto del sei marzo duemilaventicinque in piazza venezia roma auto coinvolta reno clio targa icsi ypsilon trecentottantasette zitta tu,"Agente Silvia Neri in servizio. Segnalazione di doppia fila alle 00:38 del 06/03/2025, in piazza Venezia, Roma. Auto coinvolta: Renault Clio, targa XY987ZT.",0.8990037441253662,0.9130434782608695,0.6666666666666666,0.1022875701616399,0.6785714285714285,0.6785714285714285,104.0
Wav2Vec2 XLSR Italian (Grosman),agente silvia neri in servizio segnalazione di doppia fila alle mezzanotte e trentotto del sei marzo duemila venticinquein piazza a venezia roma auto coinvolta reneaut-lee targa xylon novecentottantasette z,"Agente Silvia Neri in servizio. Segnalazione di doppia fila alle 00:38 del 06/03/2025, in piazza Venezia, Roma. Auto coinvolta: Renault Clio, targa XY987ZT.",3.2078680992126465,0.9130434782608695,0.6282051282051282,0.09579371674972276,0.6071428571428571,0.6071428571428571,98.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),a gente si vianere in servizio segnarazione di doppia fila alle mezzanotte tentotto del seil marzo duemilarentcinqe in piazza venezio lom autocoinvolto lenocli targa ikipsilonnovecento tantasette zettai,"Agente Silvia Neri in servizio. Segnalazione di doppia fila alle 00:38 del 06/03/2025, in piazza Venezia, Roma. Auto coinvolta: Renault Clio, targa XY987ZT.",9.216259241104126,0.8260869565217391,0.6730769230769231,0.1143433820088083,0.3773584905660377,0.3773584905660377,105.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",agente silvianeri in servizio segnarazione di doppia filalle negianottetventotto del sen marzo due mila venticinqo in piazza venezia roma auto coinvolta renuclio targaixiiilo n novecientotantasette zatati,"Agente Silvia Neri in servizio. Segnalazione di doppia fila alle 00:38 del 06/03/2025, in piazza Venezia, Roma. Auto coinvolta: Renault Clio, targa XY987ZT.",4.108342409133911,0.9565217391304348,0.6538461538461539,0.024048179389846543,0.46153846153846156,0.46153846153846156,102.0
Whisper Tiny (OpenAI)," in strazione di concentra, a tutto di utà e di chiun'è, di a tutto di odono, romo o via e di quanta di edà, ed di chiun'è di un'argeti di un'abinti, ha i pollutti bagendono, tarda cacta e un'extretenti di un'emieta, a casa, cardo gru,","Infrazione riscontrata: accesso vietato. Posizione: via del Corso 12, Roma. Ora: 02:52, Data: 16/03/2025. Auto: Volkswagen Golf, targa KL321MN. Agente: Carlo Bruni.",1.949693202972412,2.0,1.0304878048780488,0.004089349842971759,0.02702702702702702,0.02702702702702702,170.0
Whisper Distilled IT (bofenghuang),"infrazioni riscontrate, accesso vietato, esizione, via del corso 12, roma, roma, via e 52, dato, 16 marzo 2025, auto, con lo spade in borsa, targa k.l321 negli anni ultimi, agente, carlo bruno,","Infrazione riscontrata: accesso vietato. Posizione: via del Corso 12, Roma. Ora: 02:52, Data: 16/03/2025. Auto: Volkswagen Golf, targa KL321MN. Agente: Carlo Bruni.",14.477983236312866,1.2272727272727273,0.4573170731707317,0.015514392335273455,0.4827586206896552,0.4827586206896552,75.0
Faster Whisper Tiny (Turbo)," mi tracciono il contrato, attacco di utà, e di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più di più","Infrazione riscontrata: accesso vietato. Posizione: via del Corso 12, Roma. Ora: 02:52, Data: 16/03/2025. Auto: Volkswagen Golf, targa KL321MN. Agente: Carlo Bruni.",2.0306899547576904,9.818181818181818,4.439024390243903,0.0,0.0,0.0,729.0
Vosk STT (Small IT),infrazione di proprietà del tuo cinquantadue che vittima di un da qualche parte a tal punto che tu farlo tu,"Infrazione riscontrata: accesso vietato. Posizione: via del Corso 12, Roma. Ora: 02:52, Data: 16/03/2025. Auto: Volkswagen Golf, targa KL321MN. Agente: Carlo Bruni.",2.764647960662842,1.0,0.7073170731707317,0.008713533315693868,0.08888888888888889,0.08888888888888889,116.0
Wav2Vec2 XLSR Italian (Grosman),sinfrazione di fenzae  pa e detaeedizen via dtezte dedete  en penvia eenpantabdbale pedi pi marce demimarititient arite pe lepadio nte pargaztarta eliete penedenmi medame a a darli ebriene,"Infrazione riscontrata: accesso vietato. Posizione: via del Corso 12, Roma. Ora: 02:52, Data: 16/03/2025. Auto: Volkswagen Golf, targa KL321MN. Agente: Carlo Bruni.",6.195738077163696,1.2272727272727273,0.8719512195121951,0.006716472052354862,0.03773584905660378,0.03773584905660378,143.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),infrazione riscentrata tetto dieta edizion dia del corto dodilom son viae cinqantade lato edici marto diemilaentitietalte colo spago ngoo  parga capaello presento contuno medanee a gento carlo bruo,"Infrazione riscontrata: accesso vietato. Posizione: via del Corso 12, Roma. Ora: 02:52, Data: 16/03/2025. Auto: Volkswagen Golf, targa KL321MN. Agente: Carlo Bruni.",14.705536842346191,1.2272727272727273,0.7682926829268293,0.006716472052354862,0.1132075471698113,0.1132075471698113,126.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",a  constraccione  ceteaeetda ediía de fotudei do e día de futatad ta ire simaredenidaei a derealen  larga tasaaldeeetdetino dedeni  a carlo brin,"Infrazione riscontrata: accesso vietato. Posizione: via del Corso 12, Roma. Ora: 02:52, Data: 16/03/2025. Auto: Volkswagen Golf, targa KL321MN. Agente: Carlo Bruni.",5.787126541137695,1.0,0.7560975609756098,0.0,0.04081632653061224,0.04081632653061224,124.0
Whisper Tiny (OpenAI)," sono l'agente carlo bruni, alle ore 3 di 26 del 9 marzo 2025. ho rilevato un infrazione per parqueggio su striche pedonali in via etne a 45. katania, vehicle, toyota yaris, targa giacca 789.","Sono l'agente Carlo Bruni. Alle ore 13:26 del 09/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Etnea 45, Catania. Veicolo: Toyota Yaris, targa GH789IJ.",1.130441427230835,0.8518518518518519,0.24725274725274726,0.041495629056849774,0.6865671641791045,0.6865671641791045,46.0
Whisper Distilled IT (bofenghuang),"sono l'agente carlo bruni, alle ore 13.26 del 9 marzo 2025. ho rilevato un'infrazione per parcheggio su strisce pedonali in via etnea 45. catania, veicolo, toyota yaris, targa gh789 i.","Sono l'agente Carlo Bruni. Alle ore 13:26 del 09/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Etnea 45, Catania. Veicolo: Toyota Yaris, targa GH789IJ.",16.1108980178833,0.5925925925925926,0.14835164835164835,0.3218321162412336,0.8923076923076922,0.8923076923076922,27.0
Faster Whisper Tiny (Turbo)," sono l'agente carlo bruni, alle ore 3 di 26 del 9 marzo 2.25, ho rilevato un'infrazione per  parqueggio su striche pedonali in via etne a 45.  katania, vehicolo, toyota iaris, targa giacca 789.","Sono l'agente Carlo Bruni. Alle ore 13:26 del 09/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Etnea 45, Catania. Veicolo: Toyota Yaris, targa GH789IJ.",1.2187175750732422,0.7777777777777778,0.24175824175824176,0.11635402454082566,0.6176470588235293,0.6176470588235293,45.0
Vosk STT (Small IT),sono l'agente carlo bruni alle ore tredici e ventisei del nove marzo duemilaventicinque oh rilevato un'infrazione per parcheggio su strisce pedonali in via ne quarantacinque catania veicolo tooth aris targa gia sette centottantanove,"Sono l'agente Carlo Bruni. Alle ore 13:26 del 09/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Etnea 45, Catania. Veicolo: Toyota Yaris, targa GH789IJ.",0.9972832202911377,0.7407407407407407,0.5659340659340659,0.25824620058556375,0.626865671641791,0.626865671641791,103.0
Wav2Vec2 XLSR Italian (Grosman),sono la gente carlo bruni alle ore tredici e ventisei del nove marzo duemila venticinque ho rilevato un'infrazione per parcheggio su strisce pedonali in via etnea quarantacinque catania veigolo toyota jaris targagih settecentottantanove il,"Sono l'agente Carlo Bruni. Alle ore 13:26 del 09/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Etnea 45, Catania. Veicolo: Toyota Yaris, targa GH789IJ.",4.745490789413452,0.8148148148148148,0.5714285714285714,0.27150436323855665,0.5970149253731343,0.5970149253731343,104.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),sono la gente carlo bruni alle ore tredici ventisei del nove marzo duemilaventcnqe ho rilevato uminfrazione per parcheggio sustrisce pedonali in via itnea urae atania vcolo toio taiaris targa giacasette ta hilia,"Sono l'agente Carlo Bruni. Alle ore 13:26 del 09/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Etnea 45, Catania. Veicolo: Toyota Yaris, targa GH789IJ.",11.9723060131073,0.8518518518518519,0.4835164835164835,0.046398855339878003,0.4375,0.4375,88.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",sono lagente carlo bruni alleore tredice ventisei del nove marzo due mila venticinque ho rilevato un infrazione per parcheggio sustrisce pedonali invia enea quarantacinqu catania veicolo toiota jaris targagia ca settecentotantanove ilie,"Sono l'agente Carlo Bruni. Alle ore 13:26 del 09/03/2025, ho rilevato un'infrazione per parcheggio su strisce pedonali in via Etnea 45, Catania. Veicolo: Toyota Yaris, targa GH789IJ.",5.050515413284302,1.0,0.5989010989010989,0.019310235945664556,0.40625,0.40625,109.0
Whisper Tiny (OpenAI)," agente sarà bellini in servizio. se n'yalazione di accesso vietato alle 26 minuti dell'otto marzo 2020. in via garibaldi 11, firense, autoco involta, toyota iaris, targa xi, psilon 987.","Agente Sara Bellini in servizio. Segnalazione di accesso vietato alle 20:06 del 08/03/2025, in via Garibaldi 11, Firenze. Auto coinvolta: Toyota Yaris, targa XY987ZT.",2.2895116806030273,0.7916666666666666,0.3192771084337349,0.11508711800431275,0.48275862068965514,0.48275862068965514,54.0
Whisper Distilled IT (bofenghuang),"agente sara bellini in servizio. segnalazione di accesso vietato alle 26 minuti dell'8 marzo 2025. in via garibaldi 11, firenze, auto coinvolta, toyota yaris, targa xy987 zt.","Agente Sara Bellini in servizio. Segnalazione di accesso vietato alle 20:06 del 08/03/2025, in via Garibaldi 11, Firenze. Auto coinvolta: Toyota Yaris, targa XY987ZT.",16.71016526222229,0.7083333333333334,0.20481927710843373,0.12413032983132742,0.7636363636363638,0.7636363636363638,34.0
