model,text,reference,time,wer,cer,bleu_avg,rouge1_avg_f1,rougeL_avg_f1,levenshtein_avg
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),siavvisa che è in corso la stesura di un prea viso di violazione per il veicolo rimorchio con targa i a cento ventitre chi lolidri di tipo ufficiale marcafoloxvaga in golfa proveniente da grecia linfrazione nello specifico parcheggio indoppia fila siè verificata indata diciotto marzo duemila venticinque alle ore ventuno e ventitre in via della repubblica al numero venti artcl qardici coma uno del codice civile si comunica che dalla violazione conseguirà una decurtazione di otto punti si richiede la stampa in lingua italiano modalità ai fi non stampare anche la counicazione,"Si avvisa che è in corso la stesura di un preavviso di violazione per il veicolo rimorchio con targa IJ123KL di tipo ufficiale, marca Volkswagen Golf, proveniente da grecia. L'infrazione, nello specifico parcheggio in doppia fila, si è verificata in data 18/03/2025 alle ore 21:23 in via della Repubblica, al numero 20 (articolo 14, comma 1 del codice civile). Si comunica che dalla violazione conseguirà una decurtazione di 8 punti.Si richiede la stampa in lingua italiano, modalità wifi, non stampare anche la comunicazione.",23.34874415397644,0.5180722891566265,0.2661596958174905,0.3386936800834396,0.6892655367231638,0.6779661016949152,140.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",si avvisa che ha incorso lastesura di un preavviso di violazione per il vehicolo rimorchio con targaiiecentoventitre chilolitri di tipo ufficiale marca folxwagengolf proveniente da grecia linfrazione nello specifico parcheggio in doppia fila si è verificata in data diciotto marzo duemila venticinque alleore ventuno ventitre in via della repubblica al numero venti articolo quattordici coma uno del codice civile i comunica che dalla violazione conseguirà una decurtaione di ottopunti si richiede la stampa in lingua italiano modalità wifi non stampare anche la comunicazione,"Si avvisa che è in corso la stesura di un preavviso di violazione per il veicolo rimorchio con targa IJ123KL di tipo ufficiale, marca Volkswagen Golf, proveniente da grecia. L'infrazione, nello specifico parcheggio in doppia fila, si è verificata in data 18/03/2025 alle ore 21:23 in via della Repubblica, al numero 20 (articolo 14, comma 1 del codice civile). Si comunica che dalla violazione conseguirà una decurtazione di 8 punti.Si richiede la stampa in lingua italiano, modalità wifi, non stampare anche la comunicazione.",10.497862339019775,0.43373493975903615,0.24904942965779467,0.32627389333335927,0.7142857142857143,0.7142857142857143,131.0
Whisper Tiny (OpenAI)," procedo con la stesura di un verbaale per il veicolo macchina agricola. marca fiat panda, targato cidì 123 ab, di tipo speciale, proveniente da portogallo. l'infrazione è stata rilevata il 17 aprile 2020 alle ore 6 e 33. il veicolo si trovava in corso buenos aires. al civico 98, in parque gio in doppia fila, violando l'articolo 4, con ma 2, del codice stradale.","Procedo con la stesura di un verbale per il veicolo macchina agricola, marca Fiat Panda, targato CD123AB (di tipo speciale), proveniente da portogallo.  L'infrazione è stata rilevata il 17/04/2025 alle ore 06:33. Il veicolo si trovava in corso Buenos Aires, al civico 98, in parcheggio in doppia fila, violando l'articolo 4, comma 2, del codice stradale. L'agente Alessandro Moretti ha provveduto alla contestazione immediata dell'infrazione. La violazione comporta la perdita di 9 punti.  Richiedo la stampa del verbale in italiano tramite wifi, stampa anche la comunicazione.",1.696603536605835,0.627906976744186,0.4558058925476603,0.2511439979018551,0.6751592356687899,0.6751592356687899,264.0
Whisper Distilled IT (bofenghuang),"procedo con la stesura di un verbale per il veicolo macchina agricola. marca fiat panda. targato cd123 ab. di tipo speciale. proveniente da portogallo. l'infrazione è stata rilevata il 17 aprile 2025 alle ore 6.33. il veicolo si trovava in corso buenos aires. al civico 98, in parcheggio in doppia fila. violando l'articolo 4,2, del codice stradale.","Procedo con la stesura di un verbale per il veicolo macchina agricola, marca Fiat Panda, targato CD123AB (di tipo speciale), proveniente da portogallo.  L'infrazione è stata rilevata il 17/04/2025 alle ore 06:33. Il veicolo si trovava in corso Buenos Aires, al civico 98, in parcheggio in doppia fila, violando l'articolo 4, comma 2, del codice stradale. L'agente Alessandro Moretti ha provveduto alla contestazione immediata dell'infrazione. La violazione comporta la perdita di 9 punti.  Richiedo la stampa del verbale in italiano tramite wifi, stampa anche la comunicazione.",12.196810483932495,0.5813953488372093,0.45233968804159447,0.2564084532330136,0.7368421052631579,0.7368421052631579,261.0
Faster Whisper Tiny (Turbo)," procedo con la stesura di un verbale per il veicolo macchina agricola.  marca fiat panda, targato cd123 ab, di tipo speciale, proveniente da portogallo.  l'infrazione è stata rilevata il 17 aprile 2020 alle ore 6-33.  il veicolo si trovava in corso buenosires.  al civico 98, in parquegio in doppia fila.  violando l'articolo 4, comma 2, del codice stradale, l'agente alle sandro moretti ha provveduto  alla contestazione immediata dell'infrazione.  la violazione comporta la perdita di 9 punti.  ricchiedo la stampa del verbale in italiano tramite wi-fi.  stampa anche la comunicazione.","Procedo con la stesura di un verbale per il veicolo macchina agricola, marca Fiat Panda, targato CD123AB (di tipo speciale), proveniente da portogallo.  L'infrazione è stata rilevata il 17/04/2025 alle ore 06:33. Il veicolo si trovava in corso Buenos Aires, al civico 98, in parcheggio in doppia fila, violando l'articolo 4, comma 2, del codice stradale. L'agente Alessandro Moretti ha provveduto alla contestazione immediata dell'infrazione. La violazione comporta la perdita di 9 punti.  Richiedo la stampa del verbale in italiano tramite wifi, stampa anche la comunicazione.",2.2042481899261475,0.3023255813953488,0.08838821490467938,0.48085350929156806,0.8817204301075269,0.8817204301075269,52.0
Vosk STT (Small IT),procedo con la stesura di un verbale per il veicolo macchina agricola marca fiat panda targato ci di centoventitre di tipo speciale proveniente da portogallo l'infrazione e stata rilevata il diciassette aprile duemilaventicinque alle ore sei e trentatré il veicolo si trovava in corso buenos aires al civico novantotto in parcheggia in doppia fila violando l'articolo quattro comma due del codice stradale l'agente alessandro moretti ha provveduto alla contestazione immediata dell'infrazione la violazione comporta la perdita di nove punti richiedo la stampa del verbale in italiano tramite vuoi fai stampa anche la comunicazione,"Procedo con la stesura di un verbale per il veicolo macchina agricola, marca Fiat Panda, targato CD123AB (di tipo speciale), proveniente da portogallo.  L'infrazione è stata rilevata il 17/04/2025 alle ore 06:33. Il veicolo si trovava in corso Buenos Aires, al civico 98, in parcheggio in doppia fila, violando l'articolo 4, comma 2, del codice stradale. L'agente Alessandro Moretti ha provveduto alla contestazione immediata dell'infrazione. La violazione comporta la perdita di 9 punti.  Richiedo la stampa del verbale in italiano tramite wifi, stampa anche la comunicazione.",2.421701192855835,0.4418604651162791,0.22357019064124783,0.32992670881371605,0.8465608465608465,0.8465608465608465,129.0
Wav2Vec2 XLSR Italian (Grosman),procedo con la stesura di un verbale per il veicolo macchina agricola marca fiat panda targato cd cento ventitré av di tipo speciale proveniente da portogall l'infrazione è stata rilevata il diciassette aprile duemila venticinque alle ore sei e trentatréil veicolo si trovava in corso buenos aires al civico novantotto in parcheggio in doppia fila violando larticolo quattro comma due del codice stradale la gente alessandro moretti ha provveduto alla contestazione immediata dell'infrazione a violazione comporta la perdita di nove punti richiedo la stampa del verbale in italiano tramite waifai stampa anche la comunicazione,"Procedo con la stesura di un verbale per il veicolo macchina agricola, marca Fiat Panda, targato CD123AB (di tipo speciale), proveniente da portogallo.  L'infrazione è stata rilevata il 17/04/2025 alle ore 06:33. Il veicolo si trovava in corso Buenos Aires, al civico 98, in parcheggio in doppia fila, violando l'articolo 4, comma 2, del codice stradale. L'agente Alessandro Moretti ha provveduto alla contestazione immediata dell'infrazione. La violazione comporta la perdita di 9 punti.  Richiedo la stampa del verbale in italiano tramite wifi, stampa anche la comunicazione.",10.465636253356934,0.4418604651162791,0.22357019064124783,0.3517486945699684,0.8085106382978724,0.797872340425532,129.0
Wav2Vec2 XLS-R 1B Italian Robust (DBDMG),procedo con la stesura di un verbale per il veicolo macchina agricola maafiatpanda targato ci dicenvntitre ava di tipo speciale proveniente da portogallo linfrazione stata rilevata il diciassette aprile duemilaventicinque alle ore sei e ttare il veicolo si trovava in corso buenosaires al civico novntotto in parcheggio in doppia fila violando lartcoloquattro commadue del codice stradale la gente allessandro moretti a provveduto alla contestazione immediata dellinfrazione la violazione comporta la perdita di nove punti richiedo la stampa del verbale in italiano tramiteuai fai stampa anche la comuicazione,"Procedo con la stesura di un verbale per il veicolo macchina agricola, marca Fiat Panda, targato CD123AB (di tipo speciale), proveniente da portogallo.  L'infrazione è stata rilevata il 17/04/2025 alle ore 06:33. Il veicolo si trovava in corso Buenos Aires, al civico 98, in parcheggio in doppia fila, violando l'articolo 4, comma 2, del codice stradale. L'agente Alessandro Moretti ha provveduto alla contestazione immediata dell'infrazione. La violazione comporta la perdita di 9 punti.  Richiedo la stampa del verbale in italiano tramite wifi, stampa anche la comunicazione.",27.5259268283844,0.47674418604651164,0.23570190641247835,0.338939353234808,0.7039106145251397,0.7039106145251397,136.0
"Wav2Vec2 XLSR Multilingual (voidful, 56 lang)",procedo con la tesura di un verbale per il vehicolo macchina agricola marcafiatpanna targato cidicentoventitre ava di tipo speciale proveniente da portogallo linfrazione è stata rilevata il diciassette aprile due mila venticinque alleore seie trentatre il veicolo si trovava in corso buenos aires alcivico novantot inparcheggio in doppia fila violando larticolo quatro commadue del codice stradale la gente alessandro morettia provveduto alla contestazione immediata dellinfrazione la violazione comporta la perdita di nuove punti richiedola stampa del verbale in italiano tramite wuaifa stampa anche la comunicazione,"Procedo con la stesura di un verbale per il veicolo macchina agricola, marca Fiat Panda, targato CD123AB (di tipo speciale), proveniente da portogallo.  L'infrazione è stata rilevata il 17/04/2025 alle ore 06:33. Il veicolo si trovava in corso Buenos Aires, al civico 98, in parcheggio in doppia fila, violando l'articolo 4, comma 2, del codice stradale. L'agente Alessandro Moretti ha provveduto alla contestazione immediata dell'infrazione. La violazione comporta la perdita di 9 punti.  Richiedo la stampa del verbale in italiano tramite wifi, stampa anche la comunicazione.",10.94342589378357,0.5465116279069767,0.24090121317157712,0.26914905152405566,0.6590909090909092,0.6477272727272727,139.0
Whisper Tiny (OpenAI)," sistare dicendo verbale per violazione a certata il 23 marzo 2025 alle ore mezzo giorno e di ciascette in corso buenosires. al civico 98, a carico del veicolo bie mevousserie 1, ci clomotore contarga qr-987-st di tipo ufficiale. in matricolato in slovenia, la violazione contestata è parque giù davanti a passo carrabile. in base allarticolo 158, con ma due del codice","Si sta redigendo verbale per violazione accertata il 23/03/2025 alle ore 12:17 in corso Buenos Aires, al civico 98, a carico del veicolo BMW Serie 1, ciclomotore con targa QR987ST di tipo ufficiale, immatricolato in slovenia. La violazione contestata è parcheggio davanti a passo carrabile, in base all'articolo 158, comma 2 del codice civile.Non è stato possibile contestare immediatamente, motivo: assenza del trasgressore. Sono previsti 1 punti di decurtazione. Si richiede la stampa in lingua italiano via wifi, non stampare anche la comunicazione.",1.8198606967926025,0.7590361445783133,0.5217391304347826,0.13667792749399194,0.5135135135135135,0.472972972972973,289.0
Whisper Distilled IT (bofenghuang),"si sta redigendo verbale per violazione accertata il 23 marzo 2025 alle ore mezzogiorno e 17 in corso buenos aires. al civico 98, a carico del veicolo bmw serie 1, ciclomotore con targa qr 987 st di tipo ufficiale, immatricolato in slovenia. la violazione contestata è parcheggio davanti a passo carrabile.","Si sta redigendo verbale per violazione accertata il 23/03/2025 alle ore 12:17 in corso Buenos Aires, al civico 98, a carico del veicolo BMW Serie 1, ciclomotore con targa QR987ST di tipo ufficiale, immatricolato in slovenia. La violazione contestata è parcheggio davanti a passo carrabile, in base all'articolo 158, comma 2 del codice civile.Non è stato possibile contestare immediatamente, motivo: assenza del trasgressore. Sono previsti 1 punti di decurtazione. Si richiede la stampa in lingua italiano via wifi, non stampare anche la comunicazione.",11.928102731704712,0.6506024096385542,0.5398550724637681,0.26028975790287734,0.6470588235294118,0.6470588235294118,298.0
Faster Whisper Tiny (Turbo)," sistare dicendo verbale per violazione a certata il 23 marzo 2.25 alle ore mezzo giorno e di ciascette in corso bueno sairess.  alcivi con ovantotto, a carico del veicolo bie me vusserie uno.  ci clomotore contarga qr-987-st di tipo ufficiale.  in matricolato in slowvenia, la violazione contestata è parqueggio davanti a passo carrabile.  in base alla articolo 150.  con ma due del codice civile, non è stato possibile contestare immediatamente.  motivo, a senza del trasgressore, sono previsti uno punti di decortazione.  si richiede la stampa in lingua italiano via wi-fi, non stampare anche la comunicazione.","Si sta redigendo verbale per violazione accertata il 23/03/2025 alle ore 12:17 in corso Buenos Aires, al civico 98, a carico del veicolo BMW Serie 1, ciclomotore con targa QR987ST di tipo ufficiale, immatricolato in slovenia. La violazione contestata è parcheggio davanti a passo carrabile, in base all'articolo 158, comma 2 del codice civile.Non è stato possibile contestare immediatamente, motivo: assenza del trasgressore. Sono previsti 1 punti di decurtazione. Si richiede la stampa in lingua italiano via wifi, non stampare anche la comunicazione.",2.1065144538879395,0.6144578313253012,0.21739130434782608,0.2120770719047667,0.6338797814207651,0.6120218579234973,121.0
Vosk STT (Small IT),si stare di gendo verbale per violazione accertata il ventitré marzo duemilaventicinque alle ore mezzogiorno e diciassette in corso buenos aires al civico novantotto a carico del veicolo bmw serie uno ciclomotori con targa guerre novecentottanta sette se ti di tipo ufficiale immatricolati slovenia la violazione contestata e parcheggio davanti a passo carabine in base all'articolo centocinquantotto comma due del codice civile non è stato possibile contestare immediatamente motivo assenza del trasgressori sono previsti uno punti di decurtazione si richiede la stampa in lingua italiano via hawaii fai non stampare anche la comunicazione,"Si sta redigendo verbale per violazione accertata il 23/03/2025 alle ore 12:17 in corso Buenos Aires, al civico 98, a carico del veicolo BMW Serie 1, ciclomotore con targa QR987ST di tipo ufficiale, immatricolato in slovenia. La violazione contestata è parcheggio davanti a passo carrabile, in base all'articolo 158, comma 2 del codice civile.Non è stato possibile contestare immediatamente, motivo: assenza del trasgressore. Sono previsti 1 punti di decurtazione. Si richiede la stampa in lingua italiano via wifi, non stampare anche la comunicazione.",2.225518226623535,0.5180722891566265,0.302536231884058,0.252781094492012,0.7486033519553073,0.7486033519553073,167.0
Wav2Vec2 XLSR Italian (Grosman),si sta redigendo verbale per violazione accertata il ventitré marzo duemilaventicinque alle ore mezzogiorno e diciassette in corso buenos aires alcivico novantotto a carico del veicolo bmv serie unociclomotore con targaqr novecento-ottantasette st di tipo ufficialein matricolato in slovenia la violazione contestata e parcheggio davanti a passo carrabile in base allarticolo centocinquantotto coma due del codice civile non è stato possibile contestare immediatamentemotivo assenza del trasgressore sono previsti uno punti di decortazione si richiede la stampa in lingua italiano via wifainon stampare anche la comunicazione,"Si sta redigendo verbale per violazione accertata il 23/03/2025 alle ore 12:17 in corso Buenos Aires, al civico 98, a carico del veicolo BMW Serie 1, ciclomotore con targa QR987ST di tipo ufficiale, immatricolato in slovenia. La violazione contestata è parcheggio davanti a passo carrabile, in base all'articolo 158, comma 2 del codice civile.Non è stato possibile contestare immediatamente, motivo: assenza del trasgressore. Sono previsti 1 punti di decurtazione. Si richiede la stampa in lingua italiano via wifi, non stampare anche la comunicazione.",9.85909366607666,0.4939759036144578,0.27898550724637683,0.2765045651311335,0.7017543859649124,0.7017543859649124,154.0
