model,text,reference,time,cost,wer,cer,bleu_avg,rouge1_avg_f1,rougeL_avg_f1,levenshtein_avg
gemini-1.5-pro,"La storia è narrata in prima persona da James Farrer.
",la storia è narrata in prima persona da james farrell.,3.5640362811791384,0.0007728072562358276,0.3,0.09259259259259259,0.6389431042462724,0.8888888888888888,0.8888888888888888,6.0
gemini-1.5-pro,"E poi il dietro le quinte di Pinocchio e i pu[pazzi?] goliardici.
","e poi il dietro le quinte di ""pinocchio"" e i pooh goliardici.",8.856009070294785,0.0018412018140589572,0.25,0.21311475409836064,0.4832697830906221,0.8799999999999999,0.8799999999999999,14.0
gemini-1.5-pro,"Dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.
","dopo tre stagioni consecutive nella massima divisione, però, la squadra retrocesse.",5.94,0.001253,0.09090909090909091,0.012048192771084338,0.8931539818068694,1.0,1.0,2.0
gemini-1.5-pro,"Conta numerose presenze con la nazionale bulgara.
",conta numerose presenze con la nazionale bulgara.,5.076009070294784,0.0010602018140589567,0.14285714285714285,0.02040816326530612,0.8091067115702212,1.0,1.0,2.0
gemini-1.5-pro,"Viene invocata in tutte le situazioni difficili che compromettono la serenità familiare.
",viene invocata in tutte le situazioni difficili che compromettono la serenità familiare.,6.3,0.00133,0.08333333333333333,0.011363636363636364,0.9036020036098448,1.0,1.0,2.0
gemini-1.5-pro,"Nel Duecento il territorio passò in gestione a Rieti.
",nel duecento il territorio passò in gestione a rieti.,6.336009070294785,0.001322201814058957,0.3333333333333333,0.05660377358490566,0.5873949094699213,1.0,1.0,4.0
gemini-1.5-pro,"Giuseppe Guarino
",giuseppe guarino,2.304036281179138,0.0004808072562358276,1.0,0.125,0.0,1.0,1.0,3.0
gemini-1.5-pro,"Il vanadio è un metallo bianco, lucente, duro e duttile.
","il vanadio è un metallo bianco lucente, duro e duttile.",5.22,0.001104,0.2,0.03636363636363636,0.5253819788848316,1.0,1.0,3.0
gemini-1.5-pro,"Esiste anche una cover realizzata in lingua hindi.
",esiste anche una cover realizzata in lingua hindi.,5.616009070294784,0.0011732018140589568,0.125,0.02,0.8408964152537145,1.0,1.0,2.0
gemini-1.5-pro,"Tutto ciò è andato completamente perduto, insieme a svariate composizioni di Aydin.
","tutto ciò è andato completamente perduto, insieme a svariate composizioni di alkan.",5.796009070294785,0.001229201814058957,0.16666666666666666,0.060240963855421686,0.8070557274927982,0.9090909090909091,0.9090909090909091,6.0
gemini-1.5-pro,"Il quartiere ha diverse aree verdi e una piscina scoperta.
",il quartiere ha diverse aree verdi e una piscina scoperta.,4.428027210884354,0.0009456054421768708,0.1,0.017241379310344827,0.8801117367933934,1.0,1.0,2.0
gemini-1.5-pro,"Alla base del manico, il bordo della tavola non si interrompe.
",alla base del manico il bordo della tavola non si interrompe.,4.68,0.001001,0.18181818181818182,0.03278688524590164,0.6315552371794037,1.0,1.0,3.0
gemini-1.5-pro,"Alcuni dei suoi componimenti poetici furono pubblicati postumi.
",alcuni suoi componimenti poetici furono pubblicati postumi.,5.76,0.001202,0.2857142857142857,0.0847457627118644,0.6803749333171202,0.9333333333333333,0.9333333333333333,6.0
gemini-1.5-pro,"Di conseguenza, questa proposta non venne inclusa nel testo finale del trattato.
","di conseguenza, questa proposta non venne inclusa nel testo finale del trattato.",8.856009070294785,0.0018412018140589572,0.08333333333333333,0.0125,0.9036020036098448,1.0,1.0,2.0
gemini-1.5-pro,"Tutte le mosse degli scacchi normali sono supportate.
",tutte le mosse degli scacchi normali sono supportate.,3.1320181405895693,0.0006764036281179139,0.125,0.018867924528301886,0.8408964152537145,1.0,1.0,2.0
gemini-1.5-pro,"Secondo il regista, quei soldi erano l'intero budget del film.
",secondo il regista quei soldi erano l'intero budget del film.,6.48,0.0013560000000000002,0.2,0.03278688524590164,0.6606328636027614,1.0,1.0,3.0
gemini-1.5-pro,"Altri lavori nel periodo lorenese mutarono l'aspetto del complesso.
",altri lavori nel periodo lorenese mutarono l'aspetto del complesso.,5.7240362811791385,0.0011998072562358277,0.1111111111111111,0.014925373134328358,0.8633400213704505,1.0,1.0,2.0
gemini-1.5-pro,"Vi si insediarono alcune migliaia di coloni italiani nella seconda metà degli anni Trenta.
",vi si insediarono alcune migliaia di coloni italiani nella seconda metà degli anni trenta.,5.832018140589569,0.0012464036281179137,0.14285714285714285,0.022222222222222223,0.8385766789076257,1.0,1.0,3.0
gemini-1.5-pro,"Attualmente i Paesi Bassi sono comunque campioni d'Europa.
",attualmente i paesi bassi sono comunque campioni d'europa.,3.312018140589569,0.0007124036281179138,0.5,0.06896551724137931,0.1477219991186121,1.0,1.0,5.0
gemini-1.5-pro,"Inoltre è co-autore del brano *A Public Affair* di Jessica Simpson.
","inoltre è coautore del brano ""a public affair"" di jessica simpson.",5.112018140589569,0.0010874036281179138,0.6363636363636364,0.13636363636363635,0.04740604259878138,0.8571428571428572,0.8571428571428572,10.0
gemini-1.5-pro,"Si ritiene che la femmina dia alla luce un unico piccolo.
",si ritiene che la femmina dia alla luce un unico piccolo.,6.948027210884354,0.001454605442176871,0.09090909090909091,0.017543859649122806,0.8931539818068694,1.0,1.0,2.0
gemini-1.5-pro,"Dopo varie esperienze teatrali, intraprende la carriera cinematografica e televisiva.
","dopo varie esperienze teatrali, intraprende la carriera cinematografica e televisiva.",5.832018140589569,0.0012264036281179138,0.1,0.011764705882352941,0.8801117367933934,1.0,1.0,2.0
gemini-1.5-pro,"La spiegazione di questo fenomeno è insita nella definizione di temperatura di bulbo umido.
",la spiegazione di questo fenomeno è insita nella definizione di temperatura di bulbo umido.,6.444036281179138,0.0013688072562358276,0.07142857142857142,0.01098901098901099,0.9193227152249185,1.0,1.0,2.0
gemini-1.5-pro,"Il termine probabilmente significa rendendo meraviglioso, eccellente.
","il termine probabilmente significa ""rendendo meraviglioso, eccellente"".",9.0,0.0018450000000000003,0.42857142857142855,0.04225352112676056,0.17567205239427922,1.0,1.0,4.0
gemini-1.5-pro,"Propugno lo studio della formazione delle città attraverso l'utilizzo degli annali della Russia sud-occidentale.
","propugnò lo studio della formazione delle città attraverso l'utilizzo degli ""annali della russia sudoccidentale"".",7.776009070294784,0.0016352018140589567,0.2857142857142857,0.05309734513274336,0.6115380576901023,0.8387096774193549,0.8387096774193549,7.0
gemini-1.5-pro,"Per estensione, ha finito per designare il palo utilizzato per questi esercizi militari.
","per estensione, ha finito per designare il palo utilizzato per questi esercizi militari.",6.444036281179138,0.0013638072562358276,0.07692307692307693,0.011363636363636364,0.912167909070388,1.0,1.0,2.0
gemini-1.5-pro,"L'esperienza di Hanoi.
","l'esperienza di ""a noi!",3.528027210884354,0.0007306054421768708,0.75,0.17391304347826086,0.0814136751754278,0.6666666666666665,0.6666666666666665,5.0
gemini-1.5-pro,"L'area della vasca era coperta da una cupola.
",l'area della vasca era coperta da una cupola.,5.94,0.001238,0.125,0.022222222222222223,0.8408964152537145,1.0,1.0,2.0
gemini-1.5-pro,"Insieme hanno formato una coppia instancabile ed inossidabile.
",insieme hanno formato una coppia instancabile ed inossidabile.,5.076009070294784,0.0010652018140589567,0.125,0.016129032258064516,0.8408964152537145,1.0,1.0,2.0
gemini-1.5-pro,"Dopo un anno di attività la band incise il primo demo.
","dopo un anno di attività, la band incise il primo demo.",3.6360090702947847,0.0007922018140589569,0.18181818181818182,0.03636363636363636,0.587728372510532,1.0,1.0,3.0
gemini-1.5-pro,"Il demone nel corpo di Teodora fu scacciato.
",il demone nel corpo di teodora fu scacciato.,4.212018140589569,0.0008924036281179137,0.25,0.045454545454545456,0.4111336169005197,1.0,1.0,3.0
gemini-1.5-pro,"Si distinse più volte nelle battaglie della Grande Guerra del Nord.
",si distinse più volte nelle battaglie della grande guerra del nord.,4.68,0.001001,0.36363636363636365,0.05970149253731343,0.47987820666906633,1.0,1.0,5.0
gemini-1.5-pro,"La normale mucosa esofagea non presenta alcun infiltrato di granulociti eosinofili.
",la normale mucosa esofagea non presenta alcun infiltrato di granulociti eosinofili.,6.66,0.001397,0.09090909090909091,0.012048192771084338,0.8931539818068694,1.0,1.0,2.0
gemini-1.5-pro,"Il comune costituito è diventato Fagnano Alto.
","il comune costituito è diventato ""fagnano alto"".",4.068027210884353,0.0008586054421768708,0.42857142857142855,0.10416666666666667,0.41113361690051975,1.0,1.0,6.0
gemini-1.5-pro,"Al momento le uniche alternative sono i taxi o le vetture private.
",al momento le uniche alternative sono i taxi o le vetture private.,4.716009070294785,0.001013201814058957,0.08333333333333333,0.015151515151515152,0.9036020036098448,1.0,1.0,2.0
gemini-1.5-pro,"Gli uomini di Augerau scomparvero in una turbina bianca.
",gli uomini di augereau scomparvero in una turbina bianca.,5.796009070294785,0.001214201814058957,0.2222222222222222,0.05263157894736842,0.5133450480401704,0.8888888888888888,0.8888888888888888,4.0
gemini-1.5-pro,"La direzione artistica è affidata a Gigi Proietti.
",la direzione artistica è affidata a gigi proietti.,5.004036281179138,0.0010508072562358277,0.375,0.06,0.5169731539571706,1.0,1.0,4.0
gemini-1.5-pro,"Viene festeggiato anche il capodanno cinese e date legate ai raccolti del riso.
",viene festeggiato anche il capodanno cinese e date legate ai raccolti del riso.,4.86,0.0010470000000000002,0.07692307692307693,0.012658227848101266,0.912167909070388,1.0,1.0,2.0
gemini-1.5-pro,"Entrambe i pezzi sono di Salerno D'Amico, Pagliuca, Tagliapietra.
",entrambi i pezzi sono di salerno-d'amico-pagliuca-tagliapietra.,5.04,0.001063,0.8333333333333334,0.19047619047619047,0.2984745896009823,0.9,0.9,13.0
gemini-1.5-pro,"Comprende anche sezioni di pallamano, pallacanestro e pallavolo.
","comprende anche sezioni di pallamano, pallacanestro e pallavolo.",3.708027210884354,0.0007916054421768709,0.125,0.015625,0.8408964152537145,1.0,1.0,2.0
gemini-1.5-pro,"Altri ricercatori sono impegnati nel più vasto campo dell'econofisica.
",altri ricercatori sono impegnati nel più vasto campo dell'econofisica.,4.86,0.0010270000000000001,0.1111111111111111,0.014285714285714285,0.8633400213704505,1.0,1.0,2.0
gemini-1.5-pro,"Ha poi annunciato anche il suo ritorno per la Combat Zone Wrestling.
",ha poi annunciato anche il suo ritorno per la combat zone wrestling.,6.876009070294785,0.0014452018140589569,0.3333333333333333,0.058823529411764705,0.6132297420585351,1.0,1.0,5.0
gemini-1.5-pro,"Non entrò però nella squadra delle Olimpiadi di Atlanta l'anno seguente.
",non entrò però nella squadra delle olimpiadi di atlanta l'anno seguente.,3.96,0.0008570000000000001,0.2727272727272727,0.041666666666666664,0.4172261448611506,1.0,1.0,4.0
gemini-1.5-pro,"La parola incinta, con significato di ""senza cintura"", indica la maternità.
","la parola ""incinta"", con significato di ""senza cintura"", indica la maternità.",6.516009070294785,0.0013682018140589568,0.18181818181818182,0.03896103896103896,0.6989307622784944,1.0,1.0,4.0
gemini-1.5-pro,"È considerato un *nomen dubium*.
","è considerato un ""nomen dubium"".",3.528027210884354,0.0007406054421768708,0.6,0.09375,0.11362193664674995,1.0,1.0,4.0
gemini-1.5-pro,"Buonaccorsi, grazie alla preside, risale a Leonardo.
",bonaccorso grazie alla preside risale a leonardo.,3.96,0.0008369999999999999,0.42857142857142855,0.12244897959183673,0.09878765474230743,0.8571428571428571,0.8571428571428571,7.0
gemini-1.5-pro,"I due livelli principali avevano una forma a otto.
",i due livelli principali avevano una forma a otto.,4.248027210884354,0.0009046054421768708,0.1111111111111111,0.02,0.8633400213704505,1.0,1.0,2.0
gemini-1.5-pro,"Lui, preso totalmente dal lavoro, lei dalla sua vita sociale.
","lui, preso totalmente dal lavoro, lei dalla sua vita sociale.",4.464036281179139,0.0009528072562358278,0.1,0.01639344262295082,0.8801117367933934,1.0,1.0,2.0
gemini-1.5-pro,"Duncan Walker.
P.
",duncan walker,3.4560090702947845,0.0007162018140589569,1.0,0.46153846153846156,0.0,0.8,0.8,7.0
gemini-1.5-pro,"I modelli prodotti sono riproduzioni fedeli di personaggi di famose serie anime.
",i modelli prodotti sono riproduzioni fedeli di personaggi di famose serie anime.,5.364036281179138,0.0011428072562358277,0.08333333333333333,0.0125,0.9036020036098448,1.0,1.0,2.0
gemini-1.5-pro,"Le speranze a Seattle sono tante data la giovane età della coppia Payton-Kemp.
",le speranze a seattle sono tante data la giovane età della coppia payton-kemp.,5.4,0.0011550000000000002,0.23076923076923078,0.05128205128205128,0.6115380576901023,1.0,1.0,5.0
gemini-1.5-pro,"Il vescovo Alessandro chiamò i monaci vallombrosani a reggere l'abbazia di San Mercuriale.
",il vescovo alessandro chiamò i monaci vallombrosani a reggere l'abbazia di san mercuriale.,6.876009070294785,0.0014502018140589569,0.3076923076923077,0.044444444444444446,0.5760844201603896,1.0,1.0,5.0
gemini-1.5-pro,"Dopo la morte di Oliver, Henry approvò la discussione del fratello Richard.
","dopo la morte di oliver, henry approvò la successione del fratello richard.",5.4,0.0011500000000000002,0.4166666666666667,0.10666666666666667,0.1239040201758117,0.9166666666666666,0.9166666666666666,9.0
gemini-1.5-pro,"Le spalle sono lunghe e aderenti al torace.
",le spalle sono lunghe e aderenti al torace.,4.428027210884354,0.0009356054421768708,0.125,0.023255813953488372,0.8408964152537145,1.0,1.0,2.0
gemini-1.5-pro,"Fa parte del canone delle fonti più antiche dello slavo ecclesiastico antico.
",fa parte del canone delle fonti più antiche dello slavo ecclesiastico antico.,4.9320181405895696,0.0010564036281179138,0.08333333333333333,0.012987012987012988,0.9036020036098448,1.0,1.0,2.0
gemini-1.5-pro,"È doppiato in inglese da Andy Davoli.
",è doppiato in inglese da andy davoli.,2.628027210884354,0.0005706054421768708,0.42857142857142855,0.08108108108108109,0.41113361690051975,1.0,1.0,4.0
gemini-1.5-pro,"In questo progetto musicale si intersecano sonorità elettroniche e sonorità acustiche.
",in questo progetto musicale si intersecano sonorità elettroniche e sonorità acustiche.,6.336009070294785,0.001332201814058957,0.09090909090909091,0.011627906976744186,0.8931539818068694,1.0,1.0,2.0
gemini-1.5-pro,"Fu collaboratore di numerosi giornali, fra cui il *Journal des débats*.
","fu collaboratore di numerosi giornali, fra cui il ""journal des débats"".",5.796009070294785,0.0012242018140589568,0.2727272727272727,0.056338028169014086,0.5900468726392808,1.0,1.0,5.0
gemini-1.5-pro,"Braccato dalle milizie austriache, Garibaldi fu costretto alla fuga.
","braccato dalle milizie austriache, garibaldi fu costretto alla fuga.",5.04,0.001063,0.2222222222222222,0.029411764705882353,0.43167001068522526,1.0,1.0,3.0
gemini-1.5-pro,"F è una proteina periferica. F, una proteina integrale della membrana mitocondriale interna.
","f è una proteina periferica, f una proteina integrale della membrana mitocondriale interna.",8.964036281179139,0.0018678072562358277,0.23076923076923078,0.04395604395604396,0.5783569866465142,1.0,1.0,5.0
gemini-1.5-pro,"Fu insegnante di lettere a Salò e forse a Brescia.
",fu insegnante di lettere a salò e forse a brescia.,5.22,0.001104,0.3,0.06,0.37991784282579627,1.0,1.0,4.0
gemini-1.5-pro,"A temperatura ambiente si presenta come un solido blu verde inodore.
","a temperatura ambiente si presenta come un solido blu-verde, inodore.",5.796009070294785,0.0012242018140589568,0.3,0.043478260869565216,0.5900468726392808,1.0,1.0,4.0
gemini-1.5-pro,"Iniziò così una lunga serie di esposizioni.
",iniziò così una lunga serie di esposizioni.,4.032018140589569,0.0008514036281179137,0.14285714285714285,0.023255813953488372,0.8091067115702212,1.0,1.0,2.0
gemini-1.5-pro,"Le dosi di vaccino vengono somministrate al secondo, terzo e quarto mese di età.
","le dosi di vaccino vengono somministrate al secondo, terzo e quarto mese di età.",6.984036281179138,0.0014768072562358278,0.07142857142857142,0.0125,0.9193227152249185,1.0,1.0,2.0
gemini-1.5-pro,"Cristalli tabulari appiattiti molto piccoli.
",cristalli tabulari appiattiti molto piccoli.,3.96,0.000827,0.2,0.022727272727272728,0.668740304976422,1.0,1.0,2.0
gemini-1.5-pro,"La Torre Nép è invece l'edificio più alto abitabile.
",la torre net è invece l'edificio più alto abitabile.,4.32,0.000919,0.3333333333333333,0.09615384615384616,0.5873949094699213,0.8421052631578948,0.8421052631578948,6.0
gemini-1.5-pro,"Le sue pretese furono vane quando il cugino Vincenzo Gonzaga sposò Maria Vittoria Gonzaga.
",le sue pretese furono vane quando il cugino vincenzo gonzaga sposò maria vittoria gonzaga.,6.192018140589569,0.0013184036281179137,0.42857142857142855,0.06666666666666667,0.44710186192584195,1.0,1.0,7.0
gemini-1.5-pro,"Sono stati identificati i personaggi di questa vicenda, risultata sostanzialmente vera.
","sono stati identificati i personaggi di questa vicenda, risultata sostanzialmente vera.",6.2280272108843535,0.001310605442176871,0.09090909090909091,0.011494252873563218,0.8931539818068694,1.0,1.0,2.0
gemini-1.5-pro,"Il libro segue gli eventi di ""La fine della vicenda"".
",il libro segue gli eventi di la fine della vicenda.,6.84,0.0014279999999999998,0.3,0.0784313725490196,0.4518010018049224,1.0,1.0,5.0
gemini-1.5-pro,"Tutte le funzioni del corpo sono notevolmente ridotte in questo stato.
",tutte le funzioni del corpo sono notevolmente ridotte in questo stato.,5.076009070294784,0.0010802018140589568,0.09090909090909091,0.014285714285714285,0.8931539818068694,1.0,1.0,2.0
gemini-1.5-pro,"Pesce perla.
",pesce perla,1.8,0.00037999999999999997,1.0,0.18181818181818182,0.0,1.0,1.0,3.0
gemini-1.5-pro,"è stata esportata anche in Germania e in Africa.
",è stata esportata anche in germania e in africa.,4.716009070294785,0.000998201814058957,0.2222222222222222,0.041666666666666664,0.5133450480401704,1.0,1.0,3.0
gemini-1.5-pro,"Sotto alla cascata c'è una passerella pedonale che permette di attraversare il fiume.
",sotto alla cascata c'è una passerella pedonale che permette di attraversare il fiume.,5.868027210884354,0.0012486054421768707,0.07692307692307693,0.011764705882352941,0.912167909070388,1.0,1.0,2.0
gemini-1.5-pro,"L'acqua però è spesso torbida per la grande presenza di plancton.
",l'acqua però è spesso torbida per la grande presenza di plancton.,8.316009070294784,0.001728201814058957,0.09090909090909091,0.015384615384615385,0.8931539818068694,1.0,1.0,2.0
gemini-1.5-pro,"Lo sviluppo fu rapidissimo.
",lo sviluppo fu rapidissimo.,3.9960090702947846,0.0008292018140589569,0.25,0.037037037037037035,0.3976353643835253,1.0,1.0,2.0
gemini-1.5-pro,"Il bresciano riportò alcune contusioni e venne trasportato precauzionalmente all'ospedale.
",il bresciano riportò alcune contusioni e venne trasportato precauzionalmente all'ospedale.,7.128027210884354,0.0014856054421768707,0.1,0.011111111111111112,0.8801117367933934,1.0,1.0,2.0
gemini-1.5-pro,"Sono inoltre numerosi i libri e i saggi pubblicati dall'associazione.
",sono inoltre numerosi i libri e i saggi pubblicati dall'associazione.,5.04,0.001068,0.1,0.014492753623188406,0.8801117367933934,1.0,1.0,2.0
gemini-1.5-pro,"Occorre notare la costante presenza di un elemento irrazionale nel fenomeno bellico.
",occorre notare la costante presenza di un elemento irrazionale nel fenomeno bellico.,5.976009070294785,0.0012652018140589568,0.08333333333333333,0.011904761904761904,0.9036020036098448,1.0,1.0,2.0
gemini-1.5-pro,"Direttore Albana Malerba.
PI",direttore: albina malerba.,3.4560090702947845,0.0007212018140589569,1.0,0.3076923076923077,0.0,0.5714285714285715,0.5714285714285715,8.0
gemini-1.5-pro,"L'opera fa pendant con il giudizio di Salomone nello stesso museo.
","l'opera fa ""pendant"" con il ""giudizio di salomone"" nello stesso museo.",5.004036281179138,0.0010658072562358275,0.36363636363636365,0.08571428571428572,0.12760671487807074,1.0,1.0,7.0
gemini-1.5-pro,"Jim trova come unico compagno di conversazione il robot barista Arthur.
",jim trova come unico compagno di conversazione il robot barista arthur.,6.264036281179139,0.0013178072562358277,0.18181818181818182,0.028169014084507043,0.7860753021519787,1.0,1.0,3.0
gemini-1.5-pro,"Angel Lozano
",ángel lozano,2.9160090702947845,0.0006032018140589569,1.0,0.16666666666666666,0.0,0.5,0.5,3.0
gemini-1.5-pro,"Ricorda invece quello di un antenato del giovane Dashwood, Sir Francis Dashwood, noto libertino.
","ricorda invece quello di un antenato del giovane dashwood, sir francis dashwood, noto libertino.",5.616009070294784,0.0012032018140589568,0.35714285714285715,0.052083333333333336,0.4785543921093738,1.0,1.0,6.0
gemini-1.5-pro,"Giustiniano, confidente nella propria forza basata sui suoi precedenti successi, rispose con ostilità.
","giustiniano, confidente nella propria forza basata sui suoi precedenti successi, rispose con ostilità.",7.668027210884354,0.0016086054421768706,0.07692307692307693,0.00980392156862745,0.912167909070388,1.0,1.0,2.0
gemini-1.5-pro,"La Semple studiò al Vassar College e frequentò l'Università di Lipsia.
",la semple studiò al vassar college e frequentò l'università di lipsia.,5.4360090702947845,0.001152201814058957,0.5454545454545454,0.08571428571428572,0.059609942732681,1.0,1.0,7.0
gemini-1.5-pro,"La domenica seguente la Lazio subisce il medesimo risultato al San Paolo.
","la domenica seguente, la lazio subisce il medesimo risultato al san paolo.",5.148027210884353,0.0010996054421768707,0.4166666666666667,0.06756756756756757,0.3448444257953326,1.0,1.0,6.0
gemini-1.5-pro,"Sentiero Bonacòssa.
",sentiero bonacossa,3.06,0.000632,1.0,0.2222222222222222,0.0,0.4,0.4,5.0
gemini-1.5-pro,"Lo spettro della cometa assomiglia a quello degli asteroidi troiani.
",lo spettro della cometa assomiglia a quello degli asteroidi troiani.,5.76,0.001212,0.1,0.014705882352941176,0.8801117367933934,1.0,1.0,2.0
gemini-1.5-pro,"Il collo non era particolarmente lungo.
",il collo non era particolarmente lungo.,3.4560090702947845,0.0007312018140589569,0.16666666666666666,0.02564102564102564,0.7598356856515925,1.0,1.0,2.0
